,match,pinnacle,parimatch,ggbet,date,tournament,team left,players_left,team right,players_right,ban_left,ban_right,pick_left_team,pick_right_team,result_left_team,result_right_team,score
35,Quincy Crew vs Black N Yellow,1.04-14.00,1.28-3.45,-,22 Апреля 22:20 2021,Dota Pro Circuit 2021: Season 2 - North America: Верхний дивизион,Quincy Crew,"['YawaR', 'Quinn', 'Lelis', 'MSS', 'SVG']",Black N Yellow,"['DESTROYMEB4IDESTROYU', 'EternaLEnVy', 'esK', 'Zero', 'Jubei']","['Beastmaster', 'Timbersaw', 'Spectre', 'Invoker', 'Undying', 'Phantom Lancer', 'Weaver']","['Grimstroke', 'Snapfire', 'Drow Ranger', 'Viper', 'Luna', 'Puck', 'Pangolier']","[""Nature's Prophet"", 'Dragon Knight', 'Centaur Warrunner', 'Shadow Demon', 'Winter Wyvern']","['Lion', 'Wraith King', 'Storm Spirit', 'Necrophos', 'Oracle']","<span class=""team__title-label"">Победа</span>",,42 : 32
36,Quincy Crew vs Black N Yellow,1.04-14.00,1.28-3.45,-,22 Апреля 22:20 2021,Dota Pro Circuit 2021: Season 2 - North America: Верхний дивизион,Quincy Crew,"['YawaR', 'Quinn', 'Lelis', 'MSS', 'SVG']",Black N Yellow,"['DESTROYMEB4IDESTROYU', 'EternaLEnVy', 'Zero', 'esK', 'Jubei']","['Puck', 'Timbersaw', 'Luna', 'Invoker', 'Lina', 'Phantom Lancer', 'Lifestealer']","['Grimstroke', 'Beastmaster', 'Earth Spirit', 'Dark Willow', 'Tusk', 'Morphling', 'Terrorblade']","['Juggernaut', 'Void Spirit', 'Viper', 'Lion', 'Abaddon']","['Nyx Assassin', 'Faceless Void', 'Centaur Warrunner', 'Windranger', 'Warlock']","<span class=""team__title-label"">Победа</span>",,17 : 3
37,Crewmates vs Inverse,1.52-2.41,1.04-9.30,-,22 Апреля 22:19 2021,OGA DPC South America Regional League Season 2: Нижний Дивизион,Inverse,"['hohenstaufen', '552520.', 'QUESADILLA', 'ArzenT', 'Slaw']",Crewmates,"['Fcr', 'Ryuur', 'H1j4ck', 'AMINN', 'DFlash']","['Puck', 'Treant Protector', 'Techies', 'Juggernaut', 'Weaver', 'Timbersaw', 'Razor']","['Beastmaster', 'Tusk', 'Enigma', 'Legion Commander', 'Death Prophet', 'Mars', 'Tidehunter']","['Tiny', 'Kunkka', 'Gyrocopter', 'Necrophos', 'Crystal Maiden']","[""Nature's Prophet"", 'Void Spirit', 'Centaur Warrunner', 'Snapfire', 'Abaddon']",,"<span class=""team__title-label"">Победа</span>",8 : 37
38,Crewmates vs Inverse,1.52-2.41,1.04-9.30,-,22 Апреля 22:19 2021,OGA DPC South America Regional League Season 2: Нижний Дивизион,Crewmates,"['Fcr', 'Ryuur', 'H1j4ck', 'AMINN', 'DFlash']",Inverse,"['552520.', 'hohenstaufen', 'QUESADILLA', 'ArzenT', 'Slaw']","['Beastmaster', 'Tusk', 'Enigma', 'Legion Commander', 'Death Prophet', 'Viper', 'Batrider']","['Centaur Warrunner', 'Mars', 'Treant Protector', 'Timbersaw', ""Nature's Prophet"", 'Monkey King', 'Troll Warlord']","['Lone Druid', 'Dragon Knight', 'Leshrac', 'Snapfire', 'Abaddon']","['Necrophos', 'Tiny', 'Juggernaut', 'Puck', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,24 : 8
39,Latam Defenders vs BINOMISTAS,2.24-1.61,3.45-1.28,-,22 Апреля 19:06 2021,OGA DPC South America Regional League Season 2: Нижний Дивизион,Latam Defenders,"['Friday Night', 'psychotic', 'never doubt it', 'Training 5', 'Valqui']",BINOMISTAS,"['Benny', 'mini', 'Sexyfat', 'hane^j1', 'Nuages']","['Puck', 'Beastmaster', 'Wraith King', 'Troll Warlord', 'Weaver', 'Void Spirit', 'Phoenix']","['Doom', 'Timbersaw', 'Juggernaut', 'Oracle', 'Bloodseeker', 'Visage', 'Razor']","['Viper', 'Earth Spirit', 'Spectre', 'Crystal Maiden', 'Centaur Warrunner']","['Lifestealer', 'Death Prophet', 'Mars', 'Mirana', 'Elder Titan']","<span class=""team__title-label"">Победа</span>",,33 : 12
40,Latam Defenders vs BINOMISTAS,2.24-1.61,3.45-1.28,-,22 Апреля 19:06 2021,OGA DPC South America Regional League Season 2: Нижний Дивизион,BINOMISTAS,"['Benny', 'mini', 'Sexyfat', 'hane^j1', 'Nuages']",Latam Defenders,"['Friday Night', 'never doubt it', 'Training 5', 'psychotic', 'Valqui']","['Doom', 'Timbersaw', 'Juggernaut', 'Earth Spirit', 'Bloodseeker', 'Visage', 'Razor']","['Puck', 'Beastmaster', 'Phoenix', 'Oracle', 'Phantom Lancer', 'Invoker', 'Void Spirit']","['Troll Warlord', 'Lina', 'Centaur Warrunner', 'Snapfire', 'Abaddon']","['Viper', 'Wraith King', 'Witch Doctor', 'Grimstroke', 'Mars']","<span class=""team__title-label"">Победа</span>",,25 : 9
41,Latam Defenders vs BINOMISTAS,2.24-1.61,3.45-1.28,-,22 Апреля 19:06 2021,OGA DPC South America Regional League Season 2: Нижний Дивизион,BINOMISTAS,"['Benny', 'mini', 'Sexyfat', 'hane^j1', 'Nuages']",Latam Defenders,"['never doubt it', 'Friday Night', 'Training 5', 'psychotic', 'Valqui']","['Timbersaw', 'Centaur Warrunner', 'Snapfire', 'Kunkka', 'Grimstroke', ""Nature's Prophet"", 'Death Prophet']","['Puck', 'Beastmaster', 'Mars', 'Slardar', 'Troll Warlord', 'Faceless Void', 'Ursa']","['Phantom Assassin', 'Windranger', 'Phoenix', 'Tusk', 'Oracle']","['Juggernaut', 'Ember Spirit', 'Crystal Maiden', 'Earth Spirit', 'Pangolier']","<span class=""team__title-label"">Победа</span>",,40 : 27
42,Natus Vincere vs EXTREMUM,1.13-5.64,1.11-5.80,-,22 Апреля 19:00 2021,ESL One Eastern Europe Online Season 2: Верхний дивизион,EXTREMUM,"['Nefrit', 'mellojul', 'Shachlo', 'Chuvash', 'G']",Natus Vincere,"['V-Tune', 'Iceberg', 'RAMZES666', 'RodjER', 'ALWAYSWANNAFLY']","['Puck', 'Lina', 'Pugna', 'Tidehunter', ""Nature's Prophet"", 'Ember Spirit', 'Viper']","['Beastmaster', 'Void Spirit', 'Timbersaw', 'Medusa', 'Wraith King', 'Troll Warlord', 'Faceless Void']","['Ursa', 'Tiny', 'Mars', 'Snapfire', 'Death Prophet']","['Phantom Assassin', 'Windranger', 'Dark Seer', 'Nyx Assassin', 'Grimstroke']",,"<span class=""team__title-label"">Победа</span>",12 : 35
43,Natus Vincere vs EXTREMUM,1.13-5.64,1.11-5.80,-,22 Апреля 19:00 2021,ESL One Eastern Europe Online Season 2: Верхний дивизион,Natus Vincere,"['V-Tune', 'Iceberg', 'RAMZES666', 'RodjER', 'ALWAYSWANNAFLY']",EXTREMUM,"['Nefrit', 'mellojul', 'Shachlo', 'Chuvash', 'G']","['Beastmaster', 'Grimstroke', 'Timbersaw', 'Anti-Mage', 'Medusa', 'Crystal Maiden', 'Death Prophet']","['Puck', 'Phoenix', ""Nature's Prophet"", 'Troll Warlord', 'Morphling', 'Dark Seer', 'Tidehunter']","['Phantom Assassin', 'Storm Spirit', 'Underlord', 'Nyx Assassin', 'Oracle']","['Wraith King', 'Void Spirit', 'Centaur Warrunner', 'Tusk', 'Snapfire']","<span class=""team__title-label"">Победа</span>",,30 : 11
44,Team Empire vs Prosti Esli,2.54-1.48,4.00-1.22,-,22 Апреля 16:00 2021,ESL One Eastern Europe Online Season 2: Нижний дивизион,Team Empire,"['Smiling Knight', 'depressed kid', 'Petushara', 'sayuw', 'VANSKOR']",Prosti Esli,"['Daxak', 'Lorenof', '9pasha', 'velheor', 'eine']","['Lina', 'Skywrath Mage', 'Earth Spirit', 'Storm Spirit', 'Puck', 'Grimstroke', 'Beastmaster']","['Pudge', 'Spectre', 'Slark', 'Phantom Lancer', 'Morphling', 'Phoenix', 'Timbersaw']","['Doom', 'Huskar', 'Void Spirit', 'Lion', 'Lich']","[""Nature's Prophet"", 'Templar Assassin', 'Legion Commander', 'Rubick', 'Abaddon']",,"<span class=""team__title-label"">Победа</span>",0 : 17
45,Team Empire vs Prosti Esli,2.54-1.48,4.00-1.22,-,22 Апреля 16:00 2021,ESL One Eastern Europe Online Season 2: Нижний дивизион,Team Empire,"['Smiling Knight', 'depressed kid', 'Petushara', 'sayuw', 'VANSKOR']",Prosti Esli,"['Daxak', 'Lorenof', '9pasha', 'velheor', 'eine']","['Centaur Warrunner', 'Leshrac', 'Storm Spirit', 'Huskar', 'Legion Commander', 'Templar Assassin', 'Ancient Apparition']","['Puck', 'Phantom Lancer', 'Faceless Void', 'Rubick', 'Morphling', 'Beastmaster', 'Timbersaw']","['Wraith King', 'Invoker', 'Tidehunter', 'Grimstroke', 'Enchantress']","[""Nature's Prophet"", 'Death Prophet', 'Void Spirit', 'Lina', 'Abaddon']",,"<span class=""team__title-label"">Победа</span>",9 : 12
46,Fantastic Five vs HellRaisers,8.79-1.06,9.30-1.04,-,22 Апреля 13:00 2021,ESL One Eastern Europe Online Season 2: Нижний дивизион,HellRaisers,"['Cooman', 'Resolut1on', 'young G', 'Zayac', 'lil me alone']",Fantastic Five,"['Rari', 'Askold', 'SuperNova', 'Le don', '633']","['Mars', 'Centaur Warrunner', 'Medusa', 'Beastmaster', 'Wraith King', 'Lifestealer', 'Tusk']","['Juggernaut', 'Spectre', 'Faceless Void', 'Phantom Assassin', 'Phantom Lancer', 'Timbersaw', 'Oracle']","['Morphling', 'Pugna', 'Ember Spirit', 'Doom', 'Grimstroke']","['Drow Ranger', 'Puck', 'Sand King', 'Dark Willow', 'Undying']","<span class=""team__title-label"">Победа</span>",,25 : 11
47,Fantastic Five vs HellRaisers,8.79-1.06,9.30-1.04,-,22 Апреля 13:00 2021,ESL One Eastern Europe Online Season 2: Нижний дивизион,Fantastic Five,"['Rari', 'Askold', 'SuperNova', 'Le don', '633']",HellRaisers,"['Cooman', 'Resolut1on', 'young G', 'Zayac', 'lil me alone']","['Phantom Assassin', 'Medusa', 'Ursa', 'Beastmaster', 'Phantom Lancer', 'Doom', 'Puck']","['Necrophos', 'Viper', 'Troll Warlord', 'Juggernaut', 'Oracle', 'Centaur Warrunner', 'Storm Spirit']","['Wraith King', 'Void Spirit', 'Dark Seer', 'Tusk', 'Ancient Apparition']","['Faceless Void', 'Tidehunter', 'Ember Spirit', 'Elder Titan', 'Grimstroke']",,"<span class=""team__title-label"">Победа</span>",6 : 32
48,Motivate.Trust Gaming vs 496 Gaming,1.10-6.59,1.14-5.20,-,22 Апреля 07:28 2021,Dota Pro Circuit 2021: Season 2 - Southeast Asia Нижний Дивизион,496 Gaming,"['DatBB', 'Drew', 'Htz', 'Yasy', 'Bombi']",Motivate.Trust Gaming,"['เสือเองคร้าบ', 'JaCkky', 'Masaros', 'Q', 'LionaX']","['Spectre', 'Anti-Mage', 'Beastmaster', 'Viper', 'Tiny', 'Storm Spirit', 'Puck']","['Lifestealer', 'Legion Commander', 'Timbersaw', 'Juggernaut', 'Grimstroke', 'Phoenix', 'Troll Warlord']","['Mars', 'Slark', 'Void Spirit', 'Earth Spirit', 'Snapfire']","['Ember Spirit', 'Bloodseeker', 'Bristleback', 'Lion', 'Elder Titan']",,"<span class=""team__title-label"">Победа</span>",11 : 17
49,Motivate.Trust Gaming vs 496 Gaming,1.10-6.59,1.14-5.20,-,22 Апреля 07:28 2021,Dota Pro Circuit 2021: Season 2 - Southeast Asia Нижний Дивизион,Motivate.Trust Gaming,"['เสือเองคร้าบ', 'JaCkky', 'Masaros', 'Q', 'LionaX']",496 Gaming,"['Drew', 'DatBB', 'Htz', 'Yasy', 'Bombi']","['Anti-Mage', 'Phantom Assassin', 'Tusk', 'Lifestealer', 'Troll Warlord', 'Juggernaut', 'Death Prophet']","['Timbersaw', 'Sand King', 'Legion Commander', 'Ursa', 'Weaver', 'Io', 'Beastmaster']","['Puck', 'Monkey King', 'Leshrac', 'Clockwerk', 'Oracle']","['Spectre', 'Centaur Warrunner', 'Ember Spirit', 'Nyx Assassin', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,32 : 29
50,Hokori vs NoPing e-sports,5.39-1.14,7.50-1.07,-,22 Апреля 01:06 2021,OGA DPC South America Regional League Season 2: Верхний Дивизион,NoPing e-sports,"['hFn', 'DarkMago', 'Oscar', 'Matthew', 'Panda']",Hokori,"['26', 'Miau', 'Mizuki', 'Lumière', 'Mr.Jeans']","['Puck', 'Mars', 'Venomancer', 'Juggernaut', 'Phantom Lancer', 'Storm Spirit', 'Kunkka']","['Timbersaw', 'Snapfire', 'Oracle', 'Invoker', 'Medusa', 'Morphling', 'Naga Siren']","[""Nature's Prophet"", 'Alchemist', 'Centaur Warrunner', 'Tiny', 'Viper']","['Doom', 'Lion', 'Grimstroke', 'Lifestealer', 'Beastmaster']","<span class=""team__title-label"">Победа</span>",,27 : 15
51,Hokori vs NoPing e-sports,5.39-1.14,7.50-1.07,-,22 Апреля 01:06 2021,OGA DPC South America Regional League Season 2: Верхний Дивизион,NoPing e-sports,"['hFn', 'DarkMago', 'Oscar', 'Matthew', 'Panda']",Hokori,"['Mizuki', '26', 'Miau', 'Lumière', 'Mr.Jeans']","['Mars', 'Puck', 'Storm Spirit', 'Spectre', 'Phantom Lancer', 'Beastmaster', 'Kunkka']","['Centaur Warrunner', 'Timbersaw', 'Viper', 'Invoker', 'Medusa', 'Alchemist', 'Anti-Mage']","[""Nature's Prophet"", 'Tiny', 'Tidehunter', 'Doom', 'Winter Wyvern']","['Oracle', 'Leshrac', 'Tusk', 'Wraith King', 'Pangolier']","<span class=""team__title-label"">Победа</span>",,23 : 3
52,Ghost frogs vs Team Bald Reborn,1.09-7.29,1.09-6.50,-,21 Апреля 22:36 2021,DreamLeague Season 15 DPC Western Europe Нижний дивизион,Ghost frogs,"['Crystallis', 'Boranija', 'Tobi', 'MiLAN', 'j4']",Team Bald Reborn,"['Gorgc', 'Xcalibur', 'Rajjix', '5up', 'Pablo']","['Timbersaw', 'Puck', 'Tiny', 'Tidehunter', 'Medusa', 'Dragon Knight', 'Leshrac']","['Beastmaster', 'Warlock', 'Juggernaut', 'Sand King', 'Monkey King', 'Centaur Warrunner', 'Mars']","['Bloodseeker', 'Storm Spirit', 'Slardar', 'Mirana', 'Bane']","['Bounty Hunter', 'Lina', 'Legion Commander', 'Pangolier', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,33 : 19
53,Ghost frogs vs Team Bald Reborn,1.09-7.29,1.09-6.50,-,21 Апреля 22:36 2021,DreamLeague Season 15 DPC Western Europe Нижний дивизион,Team Bald Reborn,"['Gorgc', 'Xcalibur', 'Rajjix', '5up', 'Pablo']",Ghost frogs,"['Crystallis', 'Boranija', 'Tobi', 'MiLAN', 'j4']","['Beastmaster', 'Grimstroke', 'Storm Spirit', 'Mars', 'Tiny', 'Crystal Maiden', 'Bane']","['Pangolier', 'Hoodwink', 'Faceless Void', 'Weaver', 'Razor', 'Timbersaw', 'Ancient Apparition']","['Phantom Assassin', 'Puck', 'Tidehunter', 'Lina', 'Snapfire']","['Juggernaut', 'Dragon Knight', 'Axe', 'Mirana', 'Disruptor']",,"<span class=""team__title-label"">Победа</span>",3 : 27
54,Team Unknown vs Thunder Predator,6.28-1.11,8.50-1.05,-,21 Апреля 22:06 2021,OGA DPC South America Regional League Season 2: Верхний Дивизион,Thunder Predator,"['Mnz', 'Leostyle-', 'Frank', 'MoOz', 'Mjz']",Team Unknown,"['Robo-Z', 'TaO', 'Sacred', 'Wij', 'Prada']",[],[],"['Wraith King', 'Tiny', 'Centaur Warrunner', 'Lina', 'Oracle']","['Storm Spirit', 'Morphling', 'Slardar', 'Lion', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,20 : 9
55,Team Unknown vs Thunder Predator,6.28-1.11,8.50-1.05,-,21 Апреля 22:06 2021,OGA DPC South America Regional League Season 2: Верхний Дивизион,Thunder Predator,"['Mnz', 'Leostyle-', 'Frank', 'MoOz', 'Mjz']",Team Unknown,"['Robo-Z', 'TaO', 'Sacred', 'Wij', 'Prada']","['Timbersaw', 'Beastmaster', 'Invoker', 'Batrider', 'Spectre', 'Kunkka', 'Viper']","['Puck', 'Phoenix', 'Lifestealer', 'Troll Warlord', 'Monkey King', 'Storm Spirit', ""Nature's Prophet""]","['Juggernaut', 'Mars', 'Tidehunter', 'Enchantress', 'Lina']","['Void Spirit', 'Wraith King', 'Centaur Warrunner', 'Snapfire', 'Warlock']","<span class=""team__title-label"">Победа</span>",,21 : 5
56,Hippomaniacs vs Chicken Fighters,15.07-1.02,11.00-1.02,-,21 Апреля 16:00 2021,DreamLeague Season 15 DPC Western Europe Нижний дивизион,Hippomaniacs,"['Paint my name in blood', 'Curry', 'Tipek', 'Muf', 'sehny']",Chicken Fighters,"['Charlie', 'Supream', 'Chessie', 'Era', 'Xibbe']","['Earth Spirit', 'Tiny', 'Puck', 'Shadow Fiend', 'Troll Warlord', 'Queen of Pain', 'Invoker']","['Grimstroke', 'Tusk', 'Wraith King', 'Bounty Hunter', 'Juggernaut', 'Dragon Knight', 'Storm Spirit']","['Morphling', 'Leshrac', 'Timbersaw', 'Lion', 'Snapfire']","['Monkey King', 'Lina', 'Mars', 'Rubick', 'Oracle']",,"<span class=""team__title-label"">Победа</span>",4 : 29
57,Hippomaniacs vs Chicken Fighters,15.07-1.02,11.00-1.02,-,21 Апреля 16:00 2021,DreamLeague Season 15 DPC Western Europe Нижний дивизион,Hippomaniacs,"['Paint my name in blood', 'Curry', 'Tipek', 'Muf', 'sehny']",Chicken Fighters,"['Charlie', 'Supream', 'Chessie', 'Era', 'Xibbe']","['Tiny', 'Oracle', 'Puck', 'Dark Willow', 'Troll Warlord', 'Ember Spirit', 'Lina']","['Tusk', 'Earth Spirit', 'Wraith King', 'Lifestealer', 'Juggernaut', 'Viper', 'Death Prophet']","['Ursa', 'Huskar', 'Centaur Warrunner', 'Shadow Demon', 'Disruptor']","['Phantom Assassin', 'Templar Assassin', 'Mars', 'Techies', 'Grimstroke']",,"<span class=""team__title-label"">Победа</span>",24 : 44
58,Execration vs Fnatic,-,2.01-1.75,-,21 Апреля 12:21 2021,Dota Pro Circuit 2021: Season 2 - Southeast Asia Верхний Дивизион,Fnatic,"['Raven', 'CHYuan', 'Moon', 'Jabz', 'DJ']",Execration,"['Palos', 'Yowe', 'Nikko', 'BDz', 'Rr']","['Phoenix', 'Bristleback', 'Slark', 'Monkey King', 'Razor', 'Morphling', 'Troll Warlord']","['Puck', 'Grimstroke', 'Storm Spirit', 'Void Spirit', 'Nyx Assassin', 'Kunkka', 'Leshrac']","['Spectre', 'Tidehunter', 'Rubick', 'Tusk', 'Enchantress']","['Ursa', 'Beastmaster', 'Centaur Warrunner', 'Lina', 'Elder Titan']",,"<span class=""team__title-label"">Победа</span>",15 : 28
59,Execration vs Fnatic,-,2.01-1.75,-,21 Апреля 12:21 2021,Dota Pro Circuit 2021: Season 2 - Southeast Asia Верхний Дивизион,Fnatic,"['Raven', 'CHYuan', 'Moon', 'Jabz', 'DJ']",Execration,"['Palos', 'Yowe', 'Nikko', 'BDz', 'Rr']","['Beastmaster', 'Phoenix', 'Faceless Void', 'Viper', 'Shadow Demon', 'Death Prophet', 'Invoker']","['Puck', 'Mars', 'Ursa', 'Tusk', 'Storm Spirit', 'Morphling', 'Razor']","['Bristleback', ""Nature's Prophet"", 'Ember Spirit', 'Clockwerk', 'Io']","['Lifestealer', 'Void Spirit', 'Centaur Warrunner', 'Mirana', 'Ancient Apparition']",,"<span class=""team__title-label"">Победа</span>",20 : 40
60,EHOME vs Team MagMa,1.18-4.59,1.07-7.50,-,21 Апреля 11:10 2021,i-League 2021,Team MagMa,"['wish safe health', 'Dust', 'Tzy', 'mianmian', 'Kazz']",EHOME,"['Sylar', 'Xm', 'Chalice', 'Fade', 'xNova']","['Earth Spirit', ""Nature's Prophet"", 'Morphling', 'Troll Warlord', 'Viper', 'Lion', 'Necrophos']","['Phoenix', 'Snapfire', 'Weaver', 'Tiny', 'Pangolier', 'Death Prophet', 'Void Spirit']","['Spectre', 'Lina', 'Tusk', 'Storm Spirit', 'Abaddon']","['Juggernaut', 'Puck', 'Beastmaster', 'Doom', 'Grimstroke']",,"<span class=""team__title-label"">Победа</span>",12 : 21
61,EHOME vs Team MagMa,1.18-4.59,1.07-7.50,-,21 Апреля 11:10 2021,i-League 2021,Team MagMa,"['wish safe health', 'Dust', 'Tzy', 'mianmian', 'Kazz']",EHOME,"['Sylar', 'Xm', 'Chalice', 'Fade', 'xNova']","['Earth Spirit', 'Grimstroke', 'Juggernaut', 'Morphling', 'Troll Warlord', ""Nature's Prophet"", 'Dark Seer']","['Phoenix', 'Beastmaster', 'Void Spirit', 'Weaver', 'Ancient Apparition', 'Timbersaw', 'Faceless Void']","['Razor', 'Mars', 'Bloodseeker', 'Lion', 'Snapfire']","['Gyrocopter', 'Puck', 'Brewmaster', 'Tusk', 'Io']","<span class=""team__title-label"">Победа</span>",,37 : 22
62,EHOME vs Team MagMa,1.18-4.59,1.07-7.50,-,21 Апреля 11:10 2021,i-League 2021,EHOME,"['Sylar', 'Xm', 'Chalice', 'Fade', 'xNova']",Team MagMa,"['wish safe health', 'Dust', 'Tzy', 'mianmian', 'Kazz']","['Phoenix', ""Nature's Prophet"", 'Pangolier', 'Centaur Warrunner', 'Spectre', 'Bloodseeker', 'Night Stalker']","['Beastmaster', 'Earth Spirit', 'Terrorblade', 'Juggernaut', 'Morphling', 'Razor', 'Weaver']","['Medusa', 'Puck', 'Mars', 'Lion', 'Elder Titan']","['Troll Warlord', 'Death Prophet', 'Sand King', 'Oracle', 'Snapfire']","<span class=""team__title-label"">Победа</span>",,21 : 11
63,Alliance vs OG,2.77-1.46,1.42-2.75,-,20 Апреля 22:28 2021,DreamLeague Season 15 DPC Western Europe Верхний дивизион,Alliance,"['Nikobaby', 'Limmp', 's4', 'Handsken', 'fng']",OG,"['ana', 'Topson', 'Ceb', 'Saksa', 'N0tail']","['Beastmaster', 'Puck', 'Pugna', 'Ember Spirit', 'Phantom Assassin', 'Timbersaw', 'Dark Seer']","['Oracle', 'Nyx Assassin', 'Kunkka', 'Morphling', 'Phoenix', 'Phantom Lancer', 'Anti-Mage']","['Juggernaut', 'Dragon Knight', 'Centaur Warrunner', 'Shadow Demon', 'Elder Titan']","['Faceless Void', 'Invoker', 'Bloodseeker', 'Earth Spirit', 'Grimstroke']",,"<span class=""team__title-label"">Победа</span>",24 : 40
64,Alliance vs OG,2.77-1.46,1.42-2.75,-,20 Апреля 22:28 2021,DreamLeague Season 15 DPC Western Europe Верхний дивизион,Alliance,"['Nikobaby', 'Limmp', 's4', 'Handsken', 'fng']",OG,"['ana', 'Topson', 'Ceb', 'Saksa', 'N0tail']","['Earth Spirit', 'Pugna', 'Juggernaut', 'Ursa', 'Monkey King', 'Invoker', 'Ember Spirit']","['Beastmaster', 'Puck', 'Slark', 'Morphling', 'Necrophos', 'Kunkka', 'Viper']","['Faceless Void', 'Tiny', 'Timbersaw', 'Rubick', 'Snapfire']","['Phantom Assassin', 'Riki', 'Magnus', 'Lina', 'Elder Titan']","<span class=""team__title-label"">Победа</span>",,46 : 32
65,Alliance vs OG,2.77-1.46,1.42-2.75,-,20 Апреля 22:28 2021,DreamLeague Season 15 DPC Western Europe Верхний дивизион,OG,"['ana', 'Topson', 'Ceb', 'Saksa', 'N0tail']",Alliance,"['Nikobaby', 'Limmp', 's4', 'Handsken', 'fng']","['Beastmaster', 'Puck', 'Faceless Void', 'Anti-Mage', 'Viper', 'Death Prophet', 'Necrophos']","['Earth Spirit', 'Pugna', 'Monkey King', 'Juggernaut', 'Timbersaw', 'Invoker', 'Tiny']","['Spectre', 'Bristleback', 'Dark Seer', 'Void Spirit', 'Grimstroke']","['Morphling', 'Dragon Knight', 'Centaur Warrunner', 'Lion', 'Undying']",,"<span class=""team__title-label"">Победа</span>",19 : 37
66,Team Secret vs Hellbear Smashers,1.12-6.66,1.18-4.50,-,20 Апреля 19:00 2021,DreamLeague Season 15 DPC Western Europe Верхний дивизион,Hellbear Smashers,"['Ace', 'Stormstormer', 'rASmus', 'Gilgir', 'tOfu']",Team Secret,"['MATUMBAMAN', 'Nisha', 'zai', 'YapzOr', 'Puppey']","['Puck', 'Gyrocopter', 'Elder Titan', 'Spectre', 'Phantom Lancer', 'Pangolier', 'Mars']","['Invoker', 'Grimstroke', 'Storm Spirit', 'Wraith King', 'Phoenix', 'Necrophos', 'Legion Commander']","['Medusa', 'Queen of Pain', 'Sand King', 'Lina', 'Tusk']","['Juggernaut', 'Beastmaster', 'Magnus', 'Spirit Breaker', 'Snapfire']",,"<span class=""team__title-label"">Победа</span>",10 : 35
