,match,pinnacle,parimatch,ggbet,date,tournament,team left,players_left,team right,players_right,ban_left,ban_right,pick_left_team,pick_right_team,result_left_team,result_right_team,score
764,EgoBoys vs NoPing e-sports,7.30-1.11,6.25-1.10,-,25 Июня 18:10 2021,The International 10: South America Qualifier,NoPing e-sports,"['hFn', 'DarkMago', 'Oscar', 'Matthew', 'Panda']",EgoBoys,"['Isaac09', 'Rises', 'Alone', 'Tano', 'Cara']","['Nyx Assassin', 'Mars', 'Kunkka', 'Venomancer', 'Death Prophet', 'Ember Spirit', 'Invoker']","['Timbersaw', 'Viper', 'Phantom Lancer', 'Naga Siren', 'Leshrac', 'Batrider', 'Storm Spirit']","['Gyrocopter', 'Tiny', 'Tidehunter', 'Lion', 'Oracle']","['Dark Seer', 'Terrorblade', 'Templar Assassin', 'Clockwerk', 'Ancient Apparition']","<span class=""team__title-label"">Победа</span>",,33 : 6
765,Team Spirit vs HellRaisers,1.31-3.54,5.00-1.15,-,25 Июня 17:50 2021,The International 10: Eastern Europe Qualifier,Team Spirit,"['death mosh', 'no sleep until lose', 'Yatoro', 'Collapse', 'Miposhka']",HellRaisers,"['Cooman', 'Resolut1on', 'young G', 'Zayac', 'lil me alone']","['Techies', 'Viper', 'Spectre', 'Anti-Mage', 'Medusa', 'Terrorblade', 'Faceless Void']","['Phoenix', 'Ancient Apparition', 'Ursa', 'Invoker', 'Puck', 'Dark Seer', 'Storm Spirit']","['Nyx Assassin', 'Leshrac', 'Templar Assassin', 'Timbersaw', 'Oracle']","['Luna', 'Magnus', 'Lina', 'Shadow Demon', 'Winter Wyvern']",,"<span class=""team__title-label"">Победа</span>",17 : 37
766,Team Spirit vs HellRaisers,1.31-3.54,5.00-1.15,-,25 Июня 17:50 2021,The International 10: Eastern Europe Qualifier,HellRaisers,"['Cooman', 'Resolut1on', 'young G', 'Zayac', 'lil me alone']",Team Spirit,"['death mosh', 'no sleep until lose', 'Yatoro', 'Collapse', 'Miposhka']","['Ancient Apparition', 'Phoenix', 'Invoker', 'Luna', 'Ursa', 'Puck', 'Leshrac']","['Techies', 'Viper', 'Shadow Demon', 'Medusa', 'Hoodwink', 'Drow Ranger', 'Morphling']","['Phantom Lancer', 'Magnus', 'Lina', 'Earth Spirit', 'Abaddon']","['Mirana', 'Dragon Knight', 'Terrorblade', 'Tidehunter', 'Winter Wyvern']",,"<span class=""team__title-label"">Победа</span>",13 : 13
767,Team Spirit vs HellRaisers,1.31-3.54,5.00-1.15,-,25 Июня 17:50 2021,The International 10: Eastern Europe Qualifier,HellRaisers,"['Cooman', 'Resolut1on', 'young G', 'Zayac', 'lil me alone']",Team Spirit,"['death mosh', 'no sleep until lose', 'Yatoro', 'Collapse', 'Miposhka']","['Ancient Apparition', 'Winter Wyvern', 'Ursa', 'Terrorblade', 'Dark Seer', 'Mirana', 'Dark Willow']","['Techies', 'Viper', 'Puck', 'Invoker', 'Morphling', 'Storm Spirit', 'Dragon Knight']","['Medusa', 'Axe', 'Zeus', 'Phoenix', 'Elder Titan']","['Shadow Demon', 'Lina', 'Faceless Void', 'Magnus', 'Death Prophet']",,"<span class=""team__title-label"">Победа</span>",28 : 20
768,PuckChamp vs Nemiga Gaming,1.48-2.68,1.20-4.20,-,25 Июня 14:40 2021,The International 10: Eastern Europe Qualifier,Nemiga Gaming,"['Chousou', 'Капец)', 'Kiritych', 'TheChosenOne', 'Lodine']",PuckChamp,"['cridoz (fan)', 'krylat', 'meLes', 'Astral', 'Dukalis']","['Enchantress', 'Lifestealer', 'Spectre', 'Faceless Void', 'Morphling', 'Phoenix', 'Shadow Demon']","['Broodmother', 'Ancient Apparition', 'Clockwerk', 'Nyx Assassin', 'Pangolier', 'Leshrac', 'Invoker']","['Tusk', 'Death Prophet', 'Medusa', 'Timbersaw', 'Winter Wyvern']","['Lina', 'Phantom Lancer', 'Axe', 'Lion', 'Undying']","<span class=""team__title-label"">Победа</span>",,24 : 14
769,PuckChamp vs Nemiga Gaming,1.48-2.68,1.20-4.20,-,25 Июня 14:40 2021,The International 10: Eastern Europe Qualifier,PuckChamp,"['cridoz (fan)', 'krylat', 'meLes', 'Astral', 'Dukalis']",Nemiga Gaming,"['Капец)', 'Chousou', 'Kiritych', 'TheChosenOne', 'Lodine']","['Broodmother', 'Ancient Apparition', 'Bloodseeker', 'Medusa', 'Faceless Void', 'Tidehunter', 'Axe']","['Enchantress', 'Nyx Assassin', 'Void Spirit', 'Dragon Knight', 'Death Prophet', 'Phantom Lancer', 'Terrorblade']","['Leshrac', 'Wraith King', 'Pangolier', 'Lion', 'Hoodwink']","['Puck', 'Winter Wyvern', 'Templar Assassin', 'Mars', 'Abaddon']","<span class=""team__title-label"">Победа</span>",,36 : 18
770,PuckChamp vs Nemiga Gaming,1.48-2.68,1.20-4.20,-,25 Июня 14:40 2021,The International 10: Eastern Europe Qualifier,Nemiga Gaming,"['Chousou', 'Капец)', 'Kiritych', 'TheChosenOne', 'Lodine']",PuckChamp,"['cridoz (fan)', 'krylat', 'meLes', 'Astral', 'Dukalis']","['Enchantress', 'Ancient Apparition', 'Death Prophet', 'Leshrac', 'Batrider', 'Hoodwink', 'Grimstroke']","['Broodmother', 'Winter Wyvern', 'Terrorblade', 'Medusa', 'Spectre', 'Enigma', 'Axe']","['Dark Willow', 'Pangolier', 'Ursa', 'Dragon Knight', 'Lion']","['Lina', 'Bloodseeker', 'Mars', 'Nyx Assassin', 'Witch Doctor']",,"<span class=""team__title-label"">Победа</span>",13 : 42
771,Natus Vincere vs Team Empire,-,2.62-1.45,-,25 Июня 11:10 2021,The International 10: Eastern Europe Qualifier,Team Empire,"['Smiling Knight', 'depressed kid', 'Petushara', 'sayuw', 'VANSKOR']",Natus Vincere,"['V-Tune', 'No[o]ne', 'RAMZES666', 'RodjER', 'SoNNeikO']","['Ancient Apparition', 'Dragon Knight', 'Axe', 'Doom', 'Spectre', 'Faceless Void', 'Lifestealer']","['Broodmother', 'Timbersaw', 'Viper', 'Medusa', 'Phantom Lancer', 'Storm Spirit', 'Razor']","['Luna', 'Lina', 'Mars', 'Winter Wyvern', 'Abaddon']","['Gyrocopter', 'Templar Assassin', 'Tidehunter', 'Hoodwink', 'Shadow Demon']",,"<span class=""team__title-label"">Победа</span>",15 : 29
772,Natus Vincere vs Team Empire,-,2.62-1.45,-,25 Июня 11:10 2021,The International 10: Eastern Europe Qualifier,Team Empire,"['Smiling Knight', 'depressed kid', 'Petushara', 'sayuw', 'VANSKOR']",Natus Vincere,"['V-Tune', 'No[o]ne', 'RAMZES666', 'RodjER', 'SoNNeikO']","['Axe', 'Ancient Apparition', 'Templar Assassin', 'Invoker', 'Terrorblade', 'Viper', 'Tiny']","['Timbersaw', 'Broodmother', 'Phantom Lancer', 'Puck', 'Morphling', 'Storm Spirit', 'Razor']","['Spectre', 'Lina', 'Dragon Knight', 'Hoodwink', 'Enchantress']","['Gyrocopter', 'Death Prophet', 'Mars', 'Shadow Demon', 'Treant Protector']","<span class=""team__title-label"">Победа</span>",,33 : 22
773,Natus Vincere vs Team Empire,-,2.62-1.45,-,25 Июня 11:10 2021,The International 10: Eastern Europe Qualifier,Natus Vincere,"['V-Tune', 'No[o]ne', 'RAMZES666', 'RodjER', 'SoNNeikO']",Team Empire,"['Smiling Knight', 'depressed kid', 'Petushara', 'sayuw', 'VANSKOR']","['Timbersaw', 'Broodmother', 'Lina', 'Phantom Lancer', 'Puck', 'Winter Wyvern', 'Warlock']","['Axe', 'Ancient Apparition', 'Terrorblade', 'Templar Assassin', 'Luna', 'Viper', 'Kunkka']","['Gyrocopter', 'Storm Spirit', 'Mars', 'Shadow Demon', 'Io']","['Spectre', 'Invoker', 'Dragon Knight', 'Hoodwink', 'Enchantress']",,"<span class=""team__title-label"">Победа</span>",16 : 37
774,Infinity Esports vs Team Unknown,2.96-1.36,1.23-3.90,-,25 Июня 02:28 2021,The International 10: South America Qualifier,Team Unknown,"['pakazs', 'Robo-Z', 'Sacred', 'Wij', 'Prada']",Infinity Esports,"['BARBARAA!! IKUYOOO!!!!', 'Pompinchu', 'Okay!', 'Berna', 'ArzenT']","['Medusa', 'Nyx Assassin', 'Mars', 'Sand King', 'Luna', 'Invoker', 'Void Spirit']","['Dragon Knight', 'Bristleback', 'Morphling', 'Terrorblade', 'Puck', 'Storm Spirit', 'Monkey King']","['Gyrocopter', 'Doom', 'Dark Seer', 'Tusk', 'Hoodwink']","['Oracle', 'Phoenix', 'Ember Spirit', 'Spectre', 'Tidehunter']",,"<span class=""team__title-label"">Победа</span>",10 : 22
775,Infinity Esports vs Team Unknown,2.96-1.36,1.23-3.90,-,25 Июня 02:28 2021,The International 10: South America Qualifier,Team Unknown,"['pakazs', 'Robo-Z', 'Sacred', 'Wij', 'Prada']",Infinity Esports,"['Okay!', 'BARBARAA!! IKUYOOO!!!!', 'Pompinchu', 'Berna', 'ArzenT']","['Medusa', 'Mars', 'Leshrac', 'Invoker', 'Winter Wyvern', 'Enigma', 'Tidehunter']","['Timbersaw', 'Nyx Assassin', 'Puck', 'Centaur Warrunner', 'Sand King', 'Venomancer', 'Doom']","['Terrorblade', 'Ember Spirit', 'Brewmaster', 'Hoodwink', 'Witch Doctor']","['Void Spirit', 'Viper', 'Tusk', 'Luna', 'Dark Seer']","<span class=""team__title-label"">Победа</span>",,39 : 27
776,Infinity Esports vs Team Unknown,2.96-1.36,1.23-3.90,-,25 Июня 02:28 2021,The International 10: South America Qualifier,Team Unknown,"['pakazs', 'Robo-Z', 'Sacred', 'Wij', 'Prada']",Infinity Esports,"['BARBARAA!! IKUYOOO!!!!', 'Pompinchu', 'Okay!', 'Berna', 'ArzenT']","['Medusa', 'Nyx Assassin', 'Invoker', 'Mars', 'Void Spirit', 'Batrider', 'Kunkka']","['Bristleback', 'Timbersaw', 'Viper', 'Terrorblade', 'Puck', 'Ursa', 'Morphling']","['Luna', 'Ember Spirit', 'Sand King', 'Snapfire', 'Ancient Apparition']","['Oracle', 'Phoenix', 'Tiny', 'Spectre', 'Tidehunter']",,"<span class=""team__title-label"">Победа</span>",14 : 29
777,Infamous Gaming vs BINOMISTAS,1.32-3.18,1.50-2.48,-,25 Июня 01:52 2021,The International 10: South America Qualifier,Infamous Gaming,"['Maria Becerra', 'Papita', 'Kxy', 'Michael', 'Accel']",BINOMISTAS,"['Benny', 'mini', 'hane^j1', 'Sexyfat', 'Nuages']","['Leshrac', 'Dark Seer', 'Sand King', 'Lina', 'Abaddon', 'Kunkka', 'Batrider']","['Timbersaw', 'Invoker', 'Naga Siren', 'Phantom Lancer', 'Mirana', 'Mars', 'Ember Spirit']","['Medusa', 'Dragon Knight', 'Puck', 'Dark Willow', 'Witch Doctor']","['Terrorblade', 'Death Prophet', 'Shadow Shaman', 'Broodmother', 'Enchantress']",,"<span class=""team__title-label"">Победа</span>",19 : 17
778,Infamous Gaming vs BINOMISTAS,1.32-3.18,1.50-2.48,-,25 Июня 01:52 2021,The International 10: South America Qualifier,BINOMISTAS,"['Benny', 'mini', 'hane^j1', 'Sexyfat', 'Nuages']",Infamous Gaming,"['Papita', 'Maria Becerra', 'Kxy', 'Michael', 'Accel']","['Timbersaw', 'Nyx Assassin', 'Medusa', 'Phantom Lancer', 'Terrorblade', 'Mars', 'Tidehunter']","['Leshrac', 'Dark Seer', 'Void Spirit', 'Templar Assassin', 'Puck', 'Spectre', 'Morphling']","['Axe', 'Dragon Knight', 'Mirana', 'Broodmother', 'Undying']","['Venomancer', 'Gyrocopter', 'Invoker', 'Enchantress', 'Winter Wyvern']",,"<span class=""team__title-label"">Победа</span>",24 : 19
779,Infamous Gaming vs BINOMISTAS,1.32-3.18,1.50-2.48,-,25 Июня 01:52 2021,The International 10: South America Qualifier,Infamous Gaming,"['Papita', 'Maria Becerra', 'Kxy', 'Michael', 'Accel']",BINOMISTAS,"['Benny', 'mini', 'Sexyfat', 'hane^j1', 'Nuages']","['Broodmother', 'Leshrac', 'Sand King', 'Dragon Knight', 'Puck', 'Death Prophet', 'Void Spirit']","['Timbersaw', 'Enchantress', 'Phantom Lancer', 'Naga Siren', 'Spectre', 'Morphling', 'Ursa']","['Axe', 'Faceless Void', 'Invoker', 'Mirana', 'Oracle']","['Terrorblade', 'Bloodseeker', 'Mars', 'Nyx Assassin', 'Phoenix']",,"<span class=""team__title-label"">Победа</span>",18 : 30
780,NoPing e-sports vs Hokori,1.23-4.31,1.03-10.00,-,24 Июня 23:40 2021,The International 10: South America Qualifier,Hokori,"['Mizuki', 'Miau', '26', 'Lumière', 'the demons told me']",NoPing e-sports,"['hFn', 'DarkMago', 'Oscar', 'Matthew', 'Panda']","['Tiny', 'Nyx Assassin', 'Tidehunter', 'Timbersaw', 'Batrider', 'Mars', 'Dragon Knight']","['Puck', 'Winter Wyvern', 'Medusa', 'Terrorblade', 'Faceless Void', 'Death Prophet', 'Razor']","['Undying', 'Hoodwink', 'Broodmother', 'Luna', 'Ember Spirit']","['Sven', 'Kunkka', 'Venomancer', 'Mirana', 'Viper']",,"<span class=""team__title-label"">Победа</span>",17 : 27
781,NoPing e-sports vs Hokori,1.23-4.31,1.03-10.00,-,24 Июня 23:40 2021,The International 10: South America Qualifier,NoPing e-sports,"['hFn', 'DarkMago', 'Oscar', 'Matthew', 'Panda']",Hokori,"['Miau', '26', 'Mizuki', 'Lumière', 'the demons told me']","['Broodmother', 'Terrorblade', 'Abaddon', 'Undying', 'Venomancer', 'Death Prophet', 'Ember Spirit']","['Tiny', 'Timbersaw', 'Mirana', 'Hoodwink', 'Kunkka', 'Anti-Mage', 'Invoker']","['Templar Assassin', 'Queen of Pain', 'Mars', 'Lion', 'Viper']","['Nyx Assassin', 'Dark Seer', 'Treant Protector', 'Medusa', 'Batrider']","<span class=""team__title-label"">Победа</span>",,48 : 25
782,EgoBoys vs SG e-sports,2.14-1.66,9.30-1.04,-,24 Июня 23:19 2021,The International 10: South America Qualifier,SG e-sports,"['Costabile', '4dr', 'tavo', 'Thiolicor', 'KJ']",EgoBoys,"['Isaac09', 'Rises', 'Alone', 'Tano', 'Cara']","['Viper', 'Ancient Apparition', 'Naga Siren', 'Phantom Lancer', 'Abaddon', 'Chaos Knight', 'Medusa']","['Timbersaw', 'Leshrac', 'Oracle', 'Enchantress', 'Mars', 'Death Prophet', 'Invoker']","['Terrorblade', 'Batrider', 'Dragon Knight', 'Mirana', 'Clockwerk']","['Dark Seer', 'Wraith King', 'Doom', 'Nyx Assassin', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,31 : 3
783,EgoBoys vs SG e-sports,2.14-1.66,9.30-1.04,-,24 Июня 23:19 2021,The International 10: South America Qualifier,EgoBoys,"['Isaac09', 'Rises', 'Alone', 'Tano', 'Cara']",SG e-sports,"['Costabile', '4dr', 'tavo', 'Thiolicor', 'KJ']","['Leshrac', 'Nyx Assassin', 'Clockwerk', 'Hoodwink', 'Templar Assassin', 'Shadow Demon', 'Grimstroke']","['Viper', 'Ancient Apparition', 'Terrorblade', 'Ursa', 'Medusa', 'Invoker', 'Batrider']","['Timbersaw', 'Spectre', 'Storm Spirit', 'Dark Willow', 'Abaddon']","['Luna', 'Dragon Knight', 'Doom', 'Mirana', 'Elder Titan']",,"<span class=""team__title-label"">Победа</span>",11 : 31
784,Fantastic Five vs Nemiga Gaming,1.80-1.94,2.25-1.60,-,24 Июня 22:10 2021,The International 10: Eastern Europe Qualifier,Nemiga Gaming,"['Chousou', 'Капец)', 'Kiritych', 'TheChosenOne', 'Lodine']",Fantastic Five,"['Rari', 'Askold', 'LastHero-', 'Le don', '633']","['Ancient Apparition', 'Enchantress', 'Dragon Knight', 'Faceless Void', 'Lifestealer', 'Underlord', 'Tidehunter']","['Pangolier', 'Dark Willow', 'Morphling', 'Medusa', 'Timbersaw', 'Broodmother', ""Nature's Prophet""]","['Nyx Assassin', 'Puck', 'Terrorblade', 'Dark Seer', 'Abaddon']","['Drow Ranger', 'Void Spirit', 'Viper', 'Clockwerk', 'Lion']","<span class=""team__title-label"">Победа</span>",,33 : 24
785,Fantastic Five vs Nemiga Gaming,1.80-1.94,2.25-1.60,-,24 Июня 22:10 2021,The International 10: Eastern Europe Qualifier,Fantastic Five,"['Rari', 'Askold', 'LastHero-', 'Le don', '633']",Nemiga Gaming,"['Капец)', 'Chousou', 'Kiritych', 'TheChosenOne', 'Lodine']","['Puck', 'Pangolier', 'Broodmother', 'Mars', 'Timbersaw', 'Beastmaster', 'Dragon Knight']","['Enchantress', 'Nyx Assassin', 'Razor', 'Ursa', 'Medusa', 'Invoker', 'Storm Spirit']","['Drow Ranger', 'Void Spirit', 'Axe', 'Dark Willow', 'Treant Protector']","['Batrider', 'Shadow Demon', 'Lifestealer', 'Leshrac', 'Ancient Apparition']","<span class=""team__title-label"">Победа</span>",,34 : 15
786,Fantastic Five vs Nemiga Gaming,1.80-1.94,2.25-1.60,-,24 Июня 22:10 2021,The International 10: Eastern Europe Qualifier,Nemiga Gaming,"['Капец)', 'Chousou', 'Kiritych', 'TheChosenOne', 'Lodine']",Fantastic Five,"['Rari', 'Askold', 'LastHero-', 'Le don', '633']","['Ancient Apparition', 'Nyx Assassin', 'Pugna', 'Earth Spirit', 'Void Spirit', 'Dragon Knight', 'Legion Commander']","['Pangolier', 'Puck', 'Medusa', 'Spectre', 'Broodmother', 'Morphling', 'Drow Ranger']","['Invoker', 'Dark Willow', 'Phantom Lancer', 'Axe', 'Winter Wyvern']","['Luna', 'Batrider', 'Beastmaster', 'Mirana', 'Enchantress']","<span class=""team__title-label"">Победа</span>",,25 : 12
787,Inverse vs BINOMISTAS,5.80-1.15,12.60-1.01,-,24 Июня 21:20 2021,The International 10: South America Qualifier,BINOMISTAS,"['Benny', 'mini', 'hane^j1', 'Sexyfat', 'Nuages']",Inverse,"['QUESADILLA', '552520.', 'hohenstaufen', 'Meley', 'Slaw']","['Timbersaw', 'Leshrac', 'Oracle', 'Morphling', 'Juggernaut', 'Tiny', 'Puck']","['Centaur Warrunner', 'Hoodwink', 'Abaddon', 'Phantom Lancer', 'Lifestealer', 'Monkey King', 'Bristleback']","['Terrorblade', 'Sand King', 'Nyx Assassin', 'Dark Seer', 'Disruptor']","['Luna', 'Ember Spirit', 'Tusk', 'Venomancer', 'Witch Doctor']","<span class=""team__title-label"">Победа</span>",,35 : 15
788,Inverse vs BINOMISTAS,5.80-1.15,12.60-1.01,-,24 Июня 21:20 2021,The International 10: South America Qualifier,BINOMISTAS,"['Benny', 'mini', 'hane^j1', 'Sexyfat', 'Nuages']",Inverse,"['QUESADILLA', '552520.', 'hohenstaufen', 'Meley', 'Slaw']","['Timbersaw', 'Medusa', 'Axe', 'Terrorblade', 'Doom', 'Dark Seer', 'Death Prophet']","['Nyx Assassin', 'Sand King', 'Batrider', 'Viper', 'Razor', 'Ursa', 'Luna']","['Troll Warlord', 'Dragon Knight', 'Hoodwink', 'Leshrac', 'Abaddon']","['Juggernaut', 'Kunkka', 'Tiny', 'Mars', 'Grimstroke']","<span class=""team__title-label"">Победа</span>",,32 : 10
789,Team Spirit vs PuckChamp,1.14-5.30,1.01-12.60,-,24 Июня 21:10 2021,The International 10: Eastern Europe Qualifier,Team Spirit,"['death mosh', 'Yatoro', 'no sleep until lose', 'Collapse', 'Miposhka']",PuckChamp,"['cridoz (fan)', 'krylat', 'meLes', 'Astral', 'Dukalis']","['Nyx Assassin', 'Techies', 'Batrider', 'Sand King', 'Wraith King', 'Pangolier', 'Dragon Knight']","['Magnus', 'Viper', 'Shadow Demon', 'Mars', 'Tidehunter', 'Phantom Lancer', 'Drow Ranger']","['Mirana', 'Templar Assassin', 'Invoker', 'Axe', 'Hoodwink']","['Death Prophet', 'Terrorblade', 'Slardar', 'Winter Wyvern', 'Ancient Apparition']","<span class=""team__title-label"">Победа</span>",,22 : 9
790,Team Spirit vs PuckChamp,1.14-5.30,1.01-12.60,-,24 Июня 21:10 2021,The International 10: Eastern Europe Qualifier,PuckChamp,"['cridoz (fan)', 'krylat', 'meLes', 'Astral', 'Dukalis']",Team Spirit,"['death mosh', 'Yatoro', 'no sleep until lose', 'Collapse', 'Miposhka']","['Viper', 'Ancient Apparition', 'Invoker', 'Spectre', 'Shadow Demon', 'Faceless Void', 'Puck']","['Techies', 'Nyx Assassin', 'Undying', 'Timbersaw', 'Luna', 'Phantom Lancer', 'Medusa']","['Death Prophet', 'Axe', 'Batrider', 'Lion', 'Winter Wyvern']","['Phoenix', 'Templar Assassin', 'Lina', 'Dragon Knight', 'Hoodwink']",,"<span class=""team__title-label"">Победа</span>",8 : 29
791,Team Empire vs Team Unique,-,1.22-4.00,-,24 Июня 18:50 2021,The International 10: Eastern Europe Qualifier,Team Empire,"['Smiling Knight', 'depressed kid', 'Petushara', 'sayuw', 'VANSKOR']",Team Unique,"['Palantimos', 'fn', 'Ghostik', 'Bignum', 'Slayer']","['Viper', 'Broodmother', 'Doom', 'Lion', 'Puck', 'Underlord', 'Mars']","['Axe', 'Dragon Knight', 'Spectre', 'Ursa', 'Invoker', 'Tiny', 'Kunkka']","['Medusa', 'Magnus', 'Timbersaw', 'Hoodwink', 'Enchantress']","['Luna', 'Lina', 'Sand King', 'Dark Willow', 'Ancient Apparition']",,"<span class=""team__title-label"">Победа</span>",8 : 29
792,Team Empire vs Team Unique,-,1.22-4.00,-,24 Июня 18:50 2021,The International 10: Eastern Europe Qualifier,Team Unique,"['Palantimos', 'fn', 'Ghostik', 'Bignum', 'Slayer']",Team Empire,"['Smiling Knight', 'depressed kid', 'Petushara', 'sayuw', 'VANSKOR']","['Timbersaw', 'Broodmother', 'Morphling', 'Invoker', 'Templar Assassin', 'Centaur Warrunner', 'Puck']","['Ancient Apparition', 'Axe', 'Luna', 'Lifestealer', 'Terrorblade', 'Spectre', 'Medusa']","['Bloodseeker', 'Lina', 'Doom', 'Lion', 'Phoenix']","['Phantom Lancer', 'Windranger', 'Dragon Knight', 'Hoodwink', 'Enchantress']",,"<span class=""team__title-label"">Победа</span>",4 : 26
793,Team Empire vs Team Unique,-,1.22-4.00,-,24 Июня 18:50 2021,The International 10: Eastern Europe Qualifier,Team Empire,"['Smiling Knight', 'depressed kid', 'Petushara', 'sayuw', 'VANSKOR']",Team Unique,"['Palantimos', 'fn', 'Ghostik', 'Bignum', 'Slayer']","['Ancient Apparition', 'Magnus', 'Timbersaw', 'Sand King', 'Spectre', 'Tidehunter', 'Kunkka']","['Axe', 'Dragon Knight', 'Templar Assassin', 'Tiny', 'Invoker', 'Zeus', 'Ember Spirit']","['Luna', 'Broodmother', 'Mars', 'Hoodwink', 'Abaddon']","['Terrorblade', 'Puck', 'Centaur Warrunner', 'Lion', 'Elder Titan']","<span class=""team__title-label"">Победа</span>",,19 : 5
794,Latam Defenders vs Hokori,4.17-1.24,9.30-1.04,-,24 Июня 18:20 2021,The International 10: South America Qualifier,Latam Defenders,"['Ruby', 'psychotic', 'never doubt it', 'Valqui', 'Aretes']",Hokori,"['Mizuki', '26', 'Miau', 'Lumière', 'the demons told me']","['Medusa', 'Timbersaw', 'Mars', 'Tidehunter', 'Invoker', 'Dragon Knight', 'Viper']","['Nyx Assassin', 'Broodmother', 'Phantom Lancer', 'Pangolier', 'Dark Seer', 'Faceless Void', 'Ursa']","['Ember Spirit', 'Tiny', 'Troll Warlord', 'Centaur Warrunner', 'Lion']","['Treant Protector', 'Slardar', 'Hoodwink', 'Terrorblade', 'Bristleback']",,"<span class=""team__title-label"">Победа</span>",12 : 23
795,Latam Defenders vs Hokori,4.17-1.24,9.30-1.04,-,24 Июня 18:20 2021,The International 10: South America Qualifier,Hokori,"['Mizuki', 'Miau', '26', 'Lumière', 'the demons told me']",Latam Defenders,"['psychotic', 'Ruby', 'never doubt it', 'Valqui', 'Aretes']","['Broodmother', 'Nyx Assassin', 'Juggernaut', 'Leshrac', 'Ember Spirit', 'Void Spirit', 'Invoker']","['Medusa', 'Timbersaw', 'Bloodseeker', 'Bristleback', 'Puck', 'Kunkka', 'Sand King']","['Magnus', 'Lion', 'Mars', 'Faceless Void', 'Batrider']","['Shadow Demon', 'Tiny', 'Phantom Lancer', 'Pangolier', 'Phoenix']","<span class=""team__title-label"">Победа</span>",,39 : 18
796,Interitus vs NoPing e-sports,12.23-1.05,10.00-1.03,-,24 Июня 18:18 2021,The International 10: South America Qualifier,NoPing e-sports,"['hFn', 'DarkMago', 'Oscar', 'Matthew', 'Panda']",Interitus,"['Fcr', 'Ryuur', 'H1j4ck', 'AMINN', 'DFlash']","['Bristleback', 'Templar Assassin', 'Nyx Assassin', 'Storm Spirit', 'Death Prophet', 'Ursa', 'Razor']","['Viper', 'Medusa', 'Luna', 'Terrorblade', 'Gyrocopter', 'Doom', 'Batrider']","['Sven', 'Tiny', 'Timbersaw', 'Rubick', 'Oracle']","['Axe', 'Lina', 'Dragon Knight', 'Hoodwink', 'Ancient Apparition']","<span class=""team__title-label"">Победа</span>",,33 : 9
797,Interitus vs NoPing e-sports,12.23-1.05,10.00-1.03,-,24 Июня 18:18 2021,The International 10: South America Qualifier,Interitus,"['Fcr', 'Ryuur', 'H1j4ck', 'AMINN', 'DFlash']",NoPing e-sports,"['hFn', 'DarkMago', 'Oscar', 'Matthew', 'Panda']","['Viper', 'Timbersaw', 'Tidehunter', 'Oracle', 'Ancient Apparition', 'Mars', 'Nyx Assassin']","['Bristleback', 'Dragon Knight', 'Arc Warden', 'Phantom Lancer', 'Dark Seer', 'Storm Spirit', 'Kunkka']","['Gyrocopter', 'Puck', 'Axe', 'Mirana', 'Winter Wyvern']","['Terrorblade', 'Tiny', 'Centaur Warrunner', 'Leshrac', 'Abaddon']",,"<span class=""team__title-label"">Победа</span>",30 : 29
