iter	Logloss
1512	0.6275565882
1513	0.6275428522
1514	0.6275299271
1515	0.627516778
1516	0.6274988105
1517	0.6274873787
1518	0.6274760906
1519	0.6274568491
1520	0.6274438133
1521	0.6274277887
1522	0.6274157629
1523	0.6274057288
1524	0.6273944426
1525	0.6273778417
1526	0.6273589833
1527	0.6273462376
1528	0.6273257052
1529	0.6273078016
1530	0.6272964261
1531	0.627286988
1532	0.6272717048
1533	0.627259088
1534	0.6272492055
1535	0.6272371431
1536	0.6272136822
1537	0.6272044906
1538	0.6271941609
1539	0.6271586207
1540	0.6271484661
1541	0.6271335062
1542	0.6271250055
1543	0.6271078195
1544	0.627091731
1545	0.627080351
1546	0.6270687839
1547	0.6270586332
1548	0.6270389104
1549	0.6270157597
1550	0.6270117125
1551	0.6269917456
1552	0.6269782079
1553	0.62696737
1554	0.626951446
1555	0.6269342691
1556	0.6269256662
1557	0.6269170358
1558	0.6269036085
1559	0.6268951061
1560	0.6268740752
1561	0.6268603782
1562	0.6268446285
1563	0.6268345643
1564	0.6268244437
1565	0.6268108061
1566	0.6268014568
1567	0.6267810272
1568	0.6267610669
1569	0.6267407946
1570	0.6267262198
1571	0.6267129206
1572	0.6266875099
1573	0.6266765774
1574	0.6266616105
1575	0.6266330093
1576	0.6266185872
1577	0.6266090519
1578	0.6265883373
1579	0.6265717261
1580	0.6265523173
1581	0.6265384245
1582	0.6265262731
1583	0.6265202026
1584	0.6265018422
1585	0.6264856933
1586	0.626467567
1587	0.6264420218
1588	0.6264296643
1589	0.6264068785
1590	0.6263968676
1591	0.6263789349
1592	0.6263628979
1593	0.6263501612
1594	0.6263396031
1595	0.6263244702
1596	0.6263061936
1597	0.6262970314
1598	0.6262852736
1599	0.6262680573
1600	0.6262538047
1601	0.6262387371
1602	0.6262260199
1603	0.6262132908
1604	0.6262007922
1605	0.62618199
1606	0.6261639284
1607	0.6261433802
1608	0.626128834
1609	0.6261087398
1610	0.6260931056
1611	0.6260755115
1612	0.6260564561
1613	0.6260465408
1614	0.6260259308
1615	0.6260176133
1616	0.6259943519
1617	0.6259754713
1618	0.6259665276
1619	0.6259427403
1620	0.6259207393
1621	0.6259046464
1622	0.6258941798
1623	0.6258799006
1624	0.6258677173
1625	0.6258486929
1626	0.6258346637
1627	0.6258240887
1628	0.6258029979
1629	0.6257902156
1630	0.6257823293
1631	0.6257688131
1632	0.6257571753
1633	0.6257436757
1634	0.6257280233
1635	0.6257127558
1636	0.6257011787
1637	0.6256860198
1638	0.6256753327
1639	0.6256528606
1640	0.6256304818
1641	0.6256102363
1642	0.6255855998
1643	0.6255678493
1644	0.6255465546
1645	0.6255356727
1646	0.6255167851
1647	0.6254976285
1648	0.6254876519
1649	0.6254664624
1650	0.6254518301
1651	0.6254388194
1652	0.6254039866
1653	0.6253896326
1654	0.6253790682
1655	0.6253638602
1656	0.6253437231
1657	0.6253318786
1658	0.6253193755
1659	0.6253056227
1660	0.6252812894
1661	0.6252601058
1662	0.625242629
1663	0.6252284762
1664	0.625212316
1665	0.6252050239
1666	0.6251987657
1667	0.6251786468
1668	0.6251607389
1669	0.6251436982
1670	0.6251229471
1671	0.6251094345
1672	0.6250876438
1673	0.6250692888
1674	0.6250553888
1675	0.6250346637
1676	0.6250151016
1677	0.6249973979
1678	0.6249772864
1679	0.6249588081
1680	0.6249470794
1681	0.6249294625
1682	0.6249146649
1683	0.6248998268
1684	0.6248865849
1685	0.6248582232
1686	0.6248324651
1687	0.6248219329
1688	0.6248064423
1689	0.6247921052
1690	0.6247751159
1691	0.6247463887
1692	0.6247344265
1693	0.624723806
1694	0.6247064297
1695	0.6246764045
1696	0.6246551631
1697	0.6246423755
1698	0.6246370112
1699	0.6246226476
1700	0.6246067689
1701	0.6245954732
1702	0.6245750222
1703	0.6245670489
1704	0.6245395457
1705	0.6245221303
1706	0.6245057284
1707	0.6244847185
1708	0.6244678053
1709	0.6244583556
1710	0.6244339158
1711	0.624423913
1712	0.6244023935
1713	0.6243924472
1714	0.6243763635
1715	0.624344835
1716	0.624332362
1717	0.624318208
1718	0.624281795
1719	0.624266702
1720	0.6242567975
1721	0.6242371933
1722	0.6242289571
1723	0.6242167556
1724	0.624200493
1725	0.6241877708
1726	0.6241650999
1727	0.6241451943
1728	0.6241337974
1729	0.6241215118
1730	0.6240996333
1731	0.6240859139
1732	0.6240653005
1733	0.6240490417
1734	0.6240351783
1735	0.6240185749
1736	0.6240021716
1737	0.6239846126
1738	0.6239524042
1739	0.6239402044
1740	0.6239210474
1741	0.6238987009
1742	0.6238761681
1743	0.623841679
1744	0.62382013
1745	0.6238126916
1746	0.6237963885
1747	0.6237829683
1748	0.6237670668
1749	0.6237528063
1750	0.6237377696
1751	0.623719567
1752	0.623696135
1753	0.6236818109
1754	0.623660588
1755	0.6236381709
1756	0.6236266169
1757	0.6236162956
1758	0.6235975843
1759	0.6235783258
1760	0.6235576425
1761	0.6235379085
1762	0.6235097155
1763	0.6234992111
1764	0.6234772901
1765	0.6234536402
1766	0.6234369763
1767	0.6234244523
1768	0.6234061799
1769	0.6233885251
1770	0.623353204
1771	0.6233429916
1772	0.6233306545
1773	0.6233089883
1774	0.6232948207
1775	0.6232799017
1776	0.6232501193
1777	0.6232275526
1778	0.6232182496
1779	0.6232024596
1780	0.6231857492
1781	0.623166313
1782	0.6231433594
1783	0.6231230745
1784	0.6231044499
1785	0.6230808296
1786	0.6230633661
1787	0.6230397071
1788	0.6230256221
1789	0.6230075306
1790	0.6229928978
1791	0.6229745076
1792	0.622956333
1793	0.6229396125
1794	0.6229176304
1795	0.6229009736
1796	0.6228701225
1797	0.622841039
1798	0.6228285608
1799	0.6228148042
1800	0.6228027485
1801	0.6227866088
1802	0.6227688187
1803	0.6227499317
1804	0.6227390277
1805	0.6227166858
1806	0.622704508
1807	0.6226763342
1808	0.6226634162
1809	0.6226454664
1810	0.622621596
1811	0.622600923
1812	0.622591447
1813	0.6225760385
1814	0.6225530264
1815	0.6225360238
1816	0.6225127654
1817	0.6224979251
1818	0.6224804563
1819	0.6224665448
1820	0.6224408698
1821	0.6224218492
1822	0.6224021369
1823	0.6223888726
1824	0.6223639773
1825	0.6223528134
1826	0.6223313599
1827	0.6223203972
1828	0.6222953442
1829	0.6222803586
1830	0.6222600004
1831	0.6222411276
1832	0.6222248321
1833	0.6222049813
1834	0.622175315
1835	0.6221602056
1836	0.6221423494
1837	0.6221232158
1838	0.6221105338
1839	0.6220977416
1840	0.6220746278
1841	0.6220541671
1842	0.6220322669
1843	0.6220212014
1844	0.6220017365
1845	0.6219879773
1846	0.6219601495
1847	0.6219457178
1848	0.6219186746
1849	0.621904901
1850	0.6218861065
1851	0.6218655918
1852	0.6218494745
1853	0.6218250812
1854	0.6217957741
1855	0.6217835038
1856	0.6217678838
1857	0.6217482699
1858	0.6217326608
1859	0.6217169799
1860	0.6216970748
1861	0.6216808139
1862	0.6216584584
1863	0.6216395791
1864	0.6216281665
1865	0.6215976796
1866	0.6215797289
1867	0.621558126
1868	0.62153258
1869	0.6215074713
1870	0.6214954077
1871	0.6214844723
1872	0.6214641616
1873	0.6214397862
1874	0.621421053
1875	0.6213999969
1876	0.6213771518
1877	0.6213543456
1878	0.6213417882
1879	0.6213199407
1880	0.62130768
1881	0.621293642
1882	0.6212835109
1883	0.6212720509
1884	0.621255521
1885	0.6212297638
1886	0.621209709
1887	0.6211905485
1888	0.6211675984
1889	0.6211507667
1890	0.6211315829
1891	0.6211122425
1892	0.6210916206
1893	0.6210796618
1894	0.6210615232
1895	0.6210439483
1896	0.6210276305
1897	0.6210089379
1898	0.6209956653
1899	0.620983155
1900	0.6209675886
1901	0.6209506575
1902	0.6209236726
1903	0.6209027857
1904	0.620877642
1905	0.6208593556
1906	0.6208387862
1907	0.620819342
1908	0.6208075718
1909	0.6207826561
1910	0.6207651426
1911	0.620728201
1912	0.6207070461
1913	0.6206812395
1914	0.6206660114
1915	0.6206508561
1916	0.620631755
1917	0.6206097311
1918	0.6205895335
1919	0.6205706589
1920	0.6205538289
1921	0.6205315024
1922	0.6205130963
1923	0.6204972661
1924	0.6204754208
1925	0.6204539817
1926	0.620438444
1927	0.6204203867
1928	0.6204030665
1929	0.6203855867
1930	0.6203750797
1931	0.6203621831
1932	0.6203450237
1933	0.6203119668
1934	0.6202979094
1935	0.6202771782
1936	0.6202611117
1937	0.6202486429
1938	0.6202308829
1939	0.6202170751
1940	0.6201975755
1941	0.6201732918
1942	0.6201520616
1943	0.6201268513
1944	0.6201108617
1945	0.6200852682
1946	0.6200726542
1947	0.6200534416
1948	0.6200316027
1949	0.6200185903
1950	0.6199926456
1951	0.6199754428
1952	0.6199612711
1953	0.6199377597
1954	0.6199267675
1955	0.6199095492
1956	0.6198940872
1957	0.6198696072
1958	0.6198581309
1959	0.6198358029
1960	0.6198163865
1961	0.6197807636
1962	0.6197645136
1963	0.6197434468
1964	0.6197260146
1965	0.6197079644
1966	0.6196910411
1967	0.6196658185
1968	0.6196427003
1969	0.6196263205
1970	0.6196050168
1971	0.619582531
1972	0.619562835
1973	0.619539562
1974	0.6195249297
1975	0.6195030315
1976	0.6194811829
1977	0.6194623037
1978	0.6194404399
1979	0.6194171704
1980	0.6193929017
1981	0.6193722223
1982	0.6193592695
1983	0.6193455965
1984	0.6193287895
1985	0.6193148572
1986	0.6193064032
1987	0.6192767653
1988	0.6192594501
1989	0.6192437492
1990	0.6192209563
1991	0.6192049974
1992	0.619192076
1993	0.6191763652
1994	0.6191618268
1995	0.6191488969
1996	0.6191319583
1997	0.6191098513
1998	0.6190920517
1999	0.6190619221
2000	0.6190448766
2001	0.6190347076
2002	0.6190086555
2003	0.61898614
2004	0.6189663265
2005	0.618939071
2006	0.6189197502
2007	0.6188989045
2008	0.6188737699
2009	0.6188557727
2010	0.6188321148
2011	0.6188132201
2012	0.6187938553
2013	0.6187693895
2014	0.6187509741
2015	0.6187217309
2016	0.6186974202
2017	0.6186734621
2018	0.6186498803
2019	0.618620751
2020	0.6185995924
2021	0.6185601232
2022	0.6185333773
2023	0.6185048199
2024	0.6184805862
2025	0.6184611885
2026	0.6184355868
2027	0.6184180381
2028	0.6183998578
2029	0.6183804571
2030	0.6183723397
2031	0.6183502996
2032	0.6183402209
2033	0.6183234053
2034	0.6183007274
2035	0.6182732398
2036	0.6182548461
2037	0.6182331546
2038	0.6182114014
2039	0.6181857477
2040	0.6181671816
2041	0.6181400569
2042	0.6181274761
2043	0.6181070404
2044	0.618082179
2045	0.6180618647
2046	0.6180482846
2047	0.6180298564
2048	0.6180156629
2049	0.6179924487
2050	0.617967976
2051	0.6179413617
2052	0.6179233432
2053	0.6179002224
2054	0.617877272
2055	0.6178542248
2056	0.6178419216
2057	0.6178168415
2058	0.6177965764
2059	0.6177817122
2060	0.6177679847
2061	0.6177552475
2062	0.6177437644
2063	0.6177244318
2064	0.6176962583
2065	0.6176809823
2066	0.6176419846
2067	0.6176233393
2068	0.617599487
2069	0.6175820794
2070	0.6175619532
2071	0.6175455786
2072	0.6175146183
2073	0.617486597
2074	0.6174774016
2075	0.6174604618
2076	0.6174500174
2077	0.6174225135
2078	0.6174003355
2079	0.6173742924
2080	0.6173504554
2081	0.6173373355
2082	0.6173113519
2083	0.6172882857
2084	0.6172745213
2085	0.6172427087
2086	0.6172224475
2087	0.617212767
2088	0.6171868859
2089	0.6171680193
2090	0.617148227
2091	0.6171278014
2092	0.6171063161
2093	0.6170900389
2094	0.6170615408
2095	0.617043645
2096	0.6170235323
2097	0.6169995822
2098	0.6169729213
2099	0.6169562403
2100	0.6169325556
2101	0.6169123009
2102	0.6168852326
2103	0.6168655759
2104	0.6168271844
2105	0.6168070263
2106	0.6167832972
2107	0.616765846
2108	0.6167392473
2109	0.6167231108
2110	0.6167068692
2111	0.6166910372
2112	0.6166751517
2113	0.6166610254
2114	0.6166408697
2115	0.6166201194
2116	0.6166026707
2117	0.6165797823
2118	0.6165596633
2119	0.6165363354
2120	0.6165133979
2121	0.6164846036
2122	0.6164673773
2123	0.6164479792
2124	0.6164220117
2125	0.6163993419
2126	0.6163731985
2127	0.616352815
2128	0.6163265306
2129	0.6163168356
2130	0.6162942147
2131	0.6162780985
2132	0.6162630469
2133	0.6162496795
2134	0.6162261551
2135	0.6162014905
2136	0.6161765507
2137	0.6161617365
2138	0.6161472449
2139	0.6161294728
2140	0.6161080145
2141	0.6160838321
2142	0.6160655748
2143	0.616048229
2144	0.6160243143
2145	0.6160046853
2146	0.6159870918
2147	0.6159710728
2148	0.6159562785
2149	0.6159250298
2150	0.6159018071
2151	0.6158829778
2152	0.6158592342
2153	0.6158417203
2154	0.6158231054
2155	0.6157993463
2156	0.6157779216
2157	0.6157548419
2158	0.6157394902
2159	0.6157170682
2160	0.615699539
2161	0.6156901825
2162	0.6156669438
2163	0.6156557857
2164	0.6156370559
2165	0.6156158694
2166	0.615601475
2167	0.6155837776
2168	0.6155685482
2169	0.6155496912
2170	0.6155222315
2171	0.6155037584
2172	0.6154753685
2173	0.6154556937
2174	0.6154474765
2175	0.6154263207
2176	0.6154068912
2177	0.6153915777
2178	0.615375733
2179	0.6153538754
2180	0.6153296753
2181	0.6153164623
2182	0.6152882893
2183	0.615258372
2184	0.615240791
2185	0.6152146561
2186	0.6151919177
2187	0.6151715685
2188	0.6151584694
2189	0.6151344461
2190	0.6151121343
2191	0.6150940067
2192	0.6150765737
2193	0.615056221
2194	0.6150462073
2195	0.6150258715
2196	0.6150001652
2197	0.6149851119
2198	0.6149613259
2199	0.6149422798
2200	0.6149180319
2201	0.6148962242
2202	0.6148740834
2203	0.6148502617
2204	0.6148163773
2205	0.6147928832
2206	0.614773469
2207	0.6147579308
2208	0.6147391505
2209	0.6147146276
2210	0.6146911749
2211	0.6146811792
2212	0.6146623569
2213	0.6146454532
2214	0.6146243972
2215	0.6146026652
2216	0.6145799295
2217	0.6145550221
2218	0.614536471
2219	0.6145159425
2220	0.6144872809
2221	0.6144671686
2222	0.6144488526
2223	0.6144292549
2224	0.6144007882
2225	0.6143848417
2226	0.6143608964
2227	0.6143304133
2228	0.61430994
2229	0.61427205
2230	0.6142460282
2231	0.6142267932
2232	0.6142138192
2233	0.6141945371
2234	0.6141640475
2235	0.6141386371
2236	0.6141194012
2237	0.6140962181
2238	0.6140720315
2239	0.6140508689
2240	0.6140370944
2241	0.6140168959
2242	0.6140004796
2243	0.6139808731
2244	0.6139601443
2245	0.613922753
2246	0.6139060654
2247	0.613893217
2248	0.6138756992
2249	0.6138682015
2250	0.6138518243
2251	0.6138287637
2252	0.6138116422
2253	0.6137898451
2254	0.6137715417
2255	0.6137534641
2256	0.6137386268
2257	0.6137215286
2258	0.6136953327
2259	0.6136740418
2260	0.6136600783
2261	0.6136405864
2262	0.6136237278
2263	0.6136105284
2264	0.6135866745
2265	0.6135707931
2266	0.6135578148
2267	0.6135385037
2268	0.6135144172
2269	0.6134951957
2270	0.6134707161
2271	0.6134462227
2272	0.6134262305
2273	0.6133928348
2274	0.6133861472
2275	0.6133788177
2276	0.613354408
2277	0.613334967
2278	0.613309638
2279	0.6132898561
2280	0.613286374
2281	0.6132622246
2282	0.613251204
2283	0.6132406663
2284	0.6132261727
2285	0.6132095538
2286	0.6131911392
2287	0.6131719813
2288	0.6131480397
2289	0.6131234562
2290	0.6131020304
2291	0.6130851139
2292	0.6130741008
2293	0.6130468112
2294	0.6130247991
2295	0.6130064885
2296	0.6129926734
2297	0.6129636791
2298	0.6129419404
2299	0.6129315865
2300	0.6129069518
2301	0.6128880145
2302	0.6128655241
2303	0.6128520902
2304	0.6128285817
2305	0.6128210595
2306	0.6127988669
2307	0.6127733985
2308	0.6127619635
2309	0.6127411448
2310	0.612725374
2311	0.6127060426
2312	0.6126828122
2313	0.6126705917
2314	0.6126512901
2315	0.6126365378
2316	0.6126301955
2317	0.6126058382
2318	0.6125764216
2319	0.6125555493
2320	0.6125392377
2321	0.6125153383
2322	0.6124886403
2323	0.6124593361
2324	0.612441272
2325	0.6124168007
2326	0.6123993791
2327	0.6123832334
2328	0.6123662765
2329	0.612351308
2330	0.6123247709
2331	0.6123087889
2332	0.6122911557
2333	0.6122813125
2334	0.6122681242
2335	0.6122450005
2336	0.6122251723
2337	0.6122068726
2338	0.6121878612
2339	0.6121696577
2340	0.6121508631
2341	0.6121306877
2342	0.6121137083
2343	0.6120924578
2344	0.6120749953
2345	0.6120690705
2346	0.6120525585
2347	0.6120330955
2348	0.6120222353
2349	0.6119958156
2350	0.6119804235
2351	0.6119686531
2352	0.6119487615
2353	0.6119256048
2354	0.6119048764
2355	0.6118865174
2356	0.6118636002
2357	0.6118402221
2358	0.6118258395
2359	0.6118112531
2360	0.61179311
2361	0.6117658626
2362	0.6117450571
2363	0.6117342029
2364	0.6117162076
2365	0.6116969162
2366	0.6116709314
2367	0.6116559238
2368	0.6116380433
2369	0.6116236125
2370	0.6116029114
2371	0.6115865045
2372	0.6115671759
2373	0.6115436523
2374	0.6115275778
2375	0.6115056479
2376	0.6114890347
2377	0.6114718315
2378	0.6114590831
2379	0.6114377179
2380	0.6114179868
2381	0.6113973104
2382	0.6113599639
2383	0.6113424126
2384	0.6113266179
2385	0.6112963801
2386	0.6112734901
2387	0.611251394
2388	0.6112347224
2389	0.6112190836
2390	0.6111979773
2391	0.6111651572
2392	0.611143571
2393	0.6111239576
2394	0.6111047371
2395	0.6110884807
2396	0.611065613
2397	0.6110448273
2398	0.611030213
2399	0.6109982488
2400	0.6109820763
2401	0.6109566482
2402	0.6109335187
2403	0.6109123427
2404	0.6108930905
2405	0.6108750808
2406	0.6108616246
2407	0.6108451927
2408	0.6108299531
2409	0.6108133275
2410	0.6108014975
2411	0.6107848562
2412	0.6107679367
2413	0.6107518848
2414	0.610732276
2415	0.6107215955
2416	0.610708021
2417	0.6106921378
2418	0.6106749257
2419	0.6106560608
2420	0.6106371853
2421	0.6106203789
2422	0.6105986807
2423	0.6105876075
2424	0.6105715362
2425	0.6105563599
2426	0.6105358953
2427	0.6105138584
2428	0.610489555
2429	0.6104696275
2430	0.6104489801
2431	0.6104304904
2432	0.6104113015
2433	0.6103990402
2434	0.6103822106
2435	0.6103623461
2436	0.6103397464
2437	0.610321641
2438	0.6102987698
2439	0.6102743193
2440	0.610254059
2441	0.6102314976
2442	0.6102166174
2443	0.6101973327
2444	0.6101636218
2445	0.6101385054
2446	0.610125493
2447	0.6101001379
2448	0.6100851978
2449	0.6100624597
2450	0.6100432581
2451	0.610025186
2452	0.6100061824
2453	0.6099859265
2454	0.6099602442
2455	0.6099426707
2456	0.609924623
2457	0.6098879423
2458	0.6098705902
2459	0.6098534059
2460	0.6098415281
2461	0.6098273896
2462	0.6098142551
2463	0.6097964713
2464	0.6097810044
2465	0.6097635613
2466	0.6097425133
2467	0.6097257101
2468	0.6097083292
2469	0.6096907725
2470	0.6096779225
2471	0.6096648659
2472	0.6096433066
2473	0.609614119
2474	0.6096009432
2475	0.6095818652
2476	0.6095589931
2477	0.6095335721
2478	0.6095140302
2479	0.6094927246
2480	0.6094756905
2481	0.6094627225
2482	0.6094433394
2483	0.6094248438
2484	0.6094012511
2485	0.6093859409
2486	0.6093674264
2487	0.609349332
2488	0.6093226017
2489	0.6093034926
2490	0.6092969534
2491	0.6092742502
2492	0.6092503602
2493	0.6092278007
2494	0.6092174452
2495	0.6092037507
2496	0.6091882413
2497	0.6091520374
2498	0.6091451176
2499	0.6091228008
2500	0.6091000021
2501	0.6090818831
2502	0.6090518374
2503	0.6090260351
2504	0.6090074503
2505	0.6089914281
2506	0.6089764364
2507	0.6089589475
2508	0.6089362013
2509	0.6089256442
2510	0.6089081367
2511	0.6088940871
2512	0.6088783223
2513	0.6088588027
2514	0.6088462822
2515	0.6088230481
2516	0.6088012629
2517	0.6087855225
2518	0.6087637798
2519	0.6087513625
2520	0.6087398785
2521	0.6087216919
2522	0.6087029625
2523	0.6086828092
2524	0.6086546861
2525	0.6086361048
2526	0.6086230046
2527	0.6086067523
2528	0.6085794107
2529	0.6085537486
2530	0.6085409538
2531	0.608516073
2532	0.6084944059
2533	0.6084737833
2534	0.6084508416
2535	0.6084307144
2536	0.6084196705
2537	0.6083998892
2538	0.6083842934
2539	0.6083647919
2540	0.6083423405
2541	0.608319205
2542	0.6083016845
2543	0.6082816147
2544	0.6082657004
2545	0.6082524291
2546	0.608226733
2547	0.6082086889
2548	0.6081991477
2549	0.6081795458
2550	0.6081631584
2551	0.6081342749
2552	0.6081189034
2553	0.6080954842
2554	0.6080760594
2555	0.608058739
2556	0.6080457262
2557	0.6080257028
2558	0.6080120839
2559	0.6079961002
2560	0.6079842826
2561	0.6079749772
2562	0.60795955
2563	0.6079441332
2564	0.6079255809
2565	0.6078989224
2566	0.6078805
2567	0.6078641238
2568	0.6078412954
2569	0.6078188625
2570	0.6078006817
2571	0.6077815159
2572	0.6077753619
2573	0.607739675
2574	0.6077233477
2575	0.6077074076
2576	0.6076926812
2577	0.6076724587
2578	0.6076539021
2579	0.6076339998
2580	0.6076188301
2581	0.6076098206
2582	0.6075902694
2583	0.6075658852
2584	0.607540697
2585	0.6075217441
2586	0.6075068984
2587	0.6074817831
2588	0.6074595176
2589	0.6074412891
2590	0.607427775
2591	0.6074098305
2592	0.6073921593
2593	0.6073717544
2594	0.6073482437
2595	0.607334259
2596	0.6073230451
2597	0.6073054502
2598	0.607285929
2599	0.607269669
2600	0.6072551847
2601	0.6072312032
2602	0.6072135507
2603	0.6071908863
2604	0.607175966
2605	0.6071626368
2606	0.6071438743
2607	0.6071285714
2608	0.6071114078
2609	0.6070761067
2610	0.6070552189
2611	0.6070360413
2612	0.6070208552
2613	0.607004574
2614	0.6069919398
2615	0.6069708426
2616	0.6069529643
2617	0.6069206583
2618	0.6069060292
2619	0.6068918995
2620	0.6068764615
2621	0.6068526649
2622	0.606829206
2623	0.6068116519
2624	0.60679215
2625	0.606782975
2626	0.6067662265
2627	0.6067483515
2628	0.606729387
2629	0.6067128568
2630	0.60669535
2631	0.6066706501
2632	0.6066559214
2633	0.6066368581
2634	0.606612047
2635	0.6065801898
2636	0.606566008
2637	0.6065408882
2638	0.6065263865
2639	0.6065088872
2640	0.6064953415
2641	0.6064723833
2642	0.6064626681
2643	0.6064438768
2644	0.6064295921
2645	0.6064162291
2646	0.6063989051
2647	0.6063768421
2648	0.6063646327
2649	0.6063451135
2650	0.606329228
2651	0.6063086088
2652	0.6062986232
2653	0.6062865345
2654	0.6062801579
2655	0.6062506582
2656	0.6062309288
2657	0.606209458
2658	0.6061907252
2659	0.6061744978
2660	0.6061608065
2661	0.6061470635
2662	0.6061308192
2663	0.6061067938
2664	0.606083335
2665	0.6060595889
2666	0.6060427658
2667	0.6060182566
2668	0.6060001058
2669	0.6059856819
2670	0.6059648025
2671	0.6059441874
2672	0.6059198199
2673	0.605888619
2674	0.6058746616
2675	0.6058543769
2676	0.6058337458
2677	0.605813654
2678	0.6057874841
2679	0.6057715898
2680	0.6057491246
2681	0.6057302937
2682	0.6057056243
2683	0.6056792776
2684	0.6056622456
2685	0.6056392484
2686	0.6056215789
2687	0.6055989439
2688	0.6055697995
2689	0.6055467192
2690	0.6055329504
2691	0.6055249968
2692	0.6055056765
2693	0.6054800299
2694	0.605446355
2695	0.6054389468
2696	0.6054099787
2697	0.6053958424
2698	0.6053772594
2699	0.6053599435
2700	0.6053395458
2701	0.6053278218
2702	0.6053144356
2703	0.6052891273
2704	0.6052656228
2705	0.6052486374
2706	0.605231178
2707	0.6052157312
2708	0.6051967657
2709	0.6051743922
2710	0.6051617226
2711	0.6051520761
2712	0.6051293191
2713	0.6051064339
2714	0.6050920404
2715	0.6050771822
2716	0.6050604185
2717	0.6050405469
2718	0.6050170161
2719	0.6049996725
2720	0.6049889792
2721	0.604973447
2722	0.6049516482
2723	0.6049417959
2724	0.6049194713
2725	0.6049002839
2726	0.6048935805
2727	0.6048719064
2728	0.6048589294
2729	0.6048356798
2730	0.6048185914
2731	0.6048055528
2732	0.6047779309
2733	0.6047615885
2734	0.6047394799
2735	0.604732174
2736	0.6047130005
2737	0.6046987026
2738	0.6046863877
2739	0.6046626675
2740	0.6046467686
2741	0.6046313152
2742	0.6046053371
2743	0.6045849342
2744	0.6045607625
2745	0.6045470404
2746	0.6045371617
2747	0.6045177916
2748	0.6045118012
2749	0.6045000665
2750	0.6044852349
2751	0.6044617369
2752	0.6044451795
2753	0.6044383937
2754	0.6043998446
2755	0.6043892268
2756	0.6043759098
2757	0.6043675863
2758	0.6043462785
2759	0.6043257185
2760	0.6042986413
2761	0.6042757292
2762	0.6042377051
2763	0.6042155267
2764	0.6041924941
2765	0.6041823646
2766	0.6041590728
2767	0.6041423448
2768	0.6041226144
2769	0.6041000294
2770	0.6040871605
2771	0.604074187
2772	0.6040560493
2773	0.604038942
2774	0.6040151117
2775	0.6040044964
2776	0.6039811508
2777	0.6039587895
2778	0.6039413607
2779	0.6039212832
2780	0.6038981656
2781	0.60388874
2782	0.6038751364
2783	0.6038625987
2784	0.6038437431
2785	0.6038385831
2786	0.6038244005
2787	0.6037871259
2788	0.6037701519
2789	0.6037513631
2790	0.6037379662
2791	0.6037118404
2792	0.6036922019
2793	0.6036683527
2794	0.6036549536
2795	0.6036402842
2796	0.6036173505
2797	0.6036005304
2798	0.6035838155
2799	0.6035679831
2800	0.6035488339
2801	0.6035288305
2802	0.6035113572
2803	0.6034906198
2804	0.6034777009
2805	0.6034474243
2806	0.6034417266
2807	0.6034190753
2808	0.6034084189
2809	0.6033961291
2810	0.6033782677
2811	0.60336339
2812	0.6033411152
2813	0.6033288686
2814	0.6033085707
2815	0.6032799615
2816	0.6032744982
2817	0.603251853
2818	0.6032314949
2819	0.6032173388
2820	0.6031869102
2821	0.6031677552
2822	0.6031524297
2823	0.6031379394
2824	0.6031190977
2825	0.6031032863
2826	0.6030872677
2827	0.6030764385
2828	0.6030617736
2829	0.6030420785
2830	0.6030279752
2831	0.6030152952
2832	0.603007148
2833	0.6029881986
2834	0.6029722455
2835	0.6029556033
2836	0.602935161
2837	0.602909922
2838	0.6029017052
2839	0.6028854911
2840	0.6028510399
2841	0.6028427849
2842	0.6028393825
2843	0.6028261842
2844	0.6028082285
2845	0.6027949702
2846	0.6027837026
2847	0.6027703795
2848	0.6027494487
2849	0.6027321031
2850	0.6027095996
2851	0.6026829152
2852	0.6026703241
2853	0.6026460903
2854	0.6026262176
2855	0.602609904
2856	0.6025906033
2857	0.6025731116
2858	0.6025508328
2859	0.6025322785
2860	0.6025102272
2861	0.6024933328
2862	0.6024745495
2863	0.6024641861
2864	0.6024512893
2865	0.6024315473
2866	0.6024051801
2867	0.6023914316
2868	0.6023720851
2869	0.6023542594
2870	0.6023418824
2871	0.6023219802
2872	0.6022999147
2873	0.6022816902
2874	0.602265174
2875	0.6022437642
2876	0.6022257328
2877	0.6022065432
2878	0.6021913041
2879	0.6021690935
2880	0.6021522503
2881	0.6021324398
2882	0.6021167365
2883	0.6020939342
2884	0.6020640762
2885	0.6020572697
2886	0.6020360154
2887	0.6020121088
2888	0.6019918155
2889	0.6019694237
2890	0.6019602373
2891	0.6019528337
2892	0.6019312517
2893	0.6019155016
2894	0.6019024113
2895	0.6018844625
2896	0.6018795635
2897	0.6018645091
2898	0.6018502896
2899	0.6018328014
2900	0.6018193284
2901	0.601805814
2902	0.6017930929
2903	0.6017744525
2904	0.601763906
2905	0.601748518
2906	0.6017399004
2907	0.6017194917
2908	0.6017050561
2909	0.6016917085
2910	0.6016667806
2911	0.6016483801
2912	0.6016390845
2913	0.60163346
2914	0.6016128734
2915	0.6015911085
2916	0.601562671
2917	0.6015411089
2918	0.6015215162
2919	0.6014986163
2920	0.6014763703
2921	0.6014528139
2922	0.601436344
2923	0.6014118485
2924	0.6013926245
