iter	Passed	Remaining
4953	58858	546
4954	58879	534
4955	58900	522
4956	58918	511
4957	58935	499
4958	58958	487
4959	58983	475
4960	58999	463
4961	59025	452
4962	59066	440
4963	59095	428
4964	59134	416
4965	59168	405
4966	59192	393
4967	59210	381
4968	59226	369
4969	59243	357
4970	59276	345
4971	59296	333
4972	59315	322
4973	59344	310
4974	59365	298
4975	59382	286
4976	59399	274
4977	59414	262
4978	59429	250
4979	59452	238
4980	59468	226
4981	59486	214
4982	59533	203
4983	59562	191
4984	59597	179
4985	59628	167
4986	59685	155
4987	59724	143
4988	59769	131
4989	59790	119
4990	59811	107
4991	59834	95
4992	59855	83
4993	59876	71
4994	59908	59
4995	59933	47
4996	59952	35
4997	59972	23
4998	59989	12
4999	60009	0
