match,pinnacle,parimatch,ggbet,date,tournament,team left,players_left,team right,players_right,ban_left,ban_right,pick_left_team,pick_right_team,result_left_team,result_right_team,score
Team MagMa vs Invictus Gaming,3.79-1.27,1.87-1.87,-,26 Августа 11:07 2021,i-League 2021 Season 2,Team MagMa,"['白也', 'Dust', 'Tzy', 'mianmian', 'Kazz']",Invictus Gaming,"['flyfly', 'Emo', 'JT-', 'Kaka', 'Oli']","['Storm Spirit', 'Clockwerk', 'Bloodseeker', 'Enchantress', 'Void Spirit', 'Puck', 'Leshrac']","['Nyx Assassin', 'Keeper of the Light', 'Spectre', 'Lycan', 'Shadow Demon', 'Timbersaw', 'Night Stalker']","['Ursa', 'Lina', 'Pangolier', 'Rubick', 'Elder Titan']","['Clinkz', 'Shadow Fiend', 'Sand King', 'Lion', 'Omniknight']","<span class=""team__title-label"">Победа</span>",,37 : 23
Royal Never Give Up vs Team Aster,2.70-1.48,2.08-1.70,-,25 Августа 14:40 2021,i-League 2021 Season 2,Royal Never Give Up,"['God-King', 'Dstones', 'Flyby', 'FelixCiaoBa', 'RedPanda']",Team Aster,"['Monet', 'White丶Album_白学家', 'Xxs', 'Borax', 'LaNm']","['Lina', 'Chen', 'Lycan', 'Beastmaster', 'Oracle', 'Pangolier', 'Axe']","['Invoker', 'Timbersaw', 'Anti-Mage', 'Tidehunter', 'Silencer', 'Night Stalker', 'Brewmaster']","['Morphling', 'Void Spirit', 'Dark Seer', 'Nyx Assassin', 'Undying']","['Sven', 'Storm Spirit', 'Dragon Knight', 'Keeper of the Light', 'Omniknight']","<span class=""team__title-label"">Победа</span>",,25 : 25
Royal Never Give Up vs Team Aster,2.70-1.48,2.08-1.70,-,25 Августа 14:40 2021,i-League 2021 Season 2,Royal Never Give Up,"['God-King', 'Dstones', 'Flyby', 'FelixCiaoBa', 'RedPanda']",Team Aster,"['Monet', 'White丶Album_白学家', 'Xxs', 'Borax', 'LaNm']","['Chen', 'Troll Warlord', 'Monkey King', 'Omniknight', 'Magnus', 'Juggernaut', 'Lycan']","['Invoker', 'Lina', 'Dark Seer', 'Brewmaster', 'Timbersaw', 'Phantom Lancer', 'Terrorblade']","['Spectre', 'Void Spirit', 'Bloodseeker', 'Hoodwink', 'Nyx Assassin']","['Lifestealer', 'Templar Assassin', 'Pangolier', 'Windranger', 'Oracle']","<span class=""team__title-label"">Победа</span>",,28 : 31
Aster.Aries vs Vici Gaming,7.85-1.09,1.37-2.95,-,25 Августа 11:06 2021,i-League 2021 Season 2,Vici Gaming,"['The last dark', 'Ori', 'old eLeVeN', 'Pyw', 'Dy']",Aster.Aries,"['Tempest', 'phoenix', '生死', 'yoona', 'Siamese.C']","['Omniknight', 'Lina', 'Tidehunter', 'Abaddon', 'Monkey King', 'Bloodseeker', 'Clinkz']","['Nyx Assassin', 'Keeper of the Light', 'Night Stalker', 'Beastmaster', 'Batrider', 'Mars', 'Slardar']","['Magnus', 'Queen of Pain', 'Pangolier', 'Earthshaker', 'Silencer']","['Sven', 'Void Spirit', 'Lycan', 'Skywrath Mage', 'Lion']",,"<span class=""team__title-label"">Победа</span>",27 : 36
Aster.Aries vs Vici Gaming,7.85-1.09,1.37-2.95,-,25 Августа 11:06 2021,i-League 2021 Season 2,Aster.Aries,"['Tempest', 'phoenix', '生死', 'yoona', 'Siamese.C']",Vici Gaming,"['The last dark', 'Ori', 'old eLeVeN', 'Pyw', 'Dy']","['Lina', 'Omniknight', 'Monkey King', 'Night Stalker', 'Juggernaut', 'Legion Commander', 'Slardar']","['Nyx Assassin', 'Shadow Demon', 'Pangolier', 'Terrorblade', 'Medusa', 'Razor', 'Slark']","['Luna', 'Void Spirit', 'Batrider', 'Sand King', 'Disruptor']","['Troll Warlord', 'Templar Assassin', 'Tidehunter', 'Keeper of the Light', 'Ogre Magi']",,"<span class=""team__title-label"">Победа</span>",18 : 33
Aster.Aries vs Vici Gaming,7.85-1.09,1.37-2.95,-,25 Августа 11:06 2021,i-League 2021 Season 2,Aster.Aries,"['Tempest', 'phoenix', '生死', 'yoona', 'Siamese.C']",Vici Gaming,"['The last dark', 'Ori', 'old eLeVeN', 'Pyw', 'Dy']","['Keeper of the Light', 'Nyx Assassin', 'Lycan', 'Night Stalker', 'Beastmaster', 'Sand King', 'Dragon Knight']","['Omniknight', 'Lina', 'Anti-Mage', 'Sven', 'Void Spirit', 'Medusa', 'Monkey King']","['Bloodseeker', 'Leshrac', 'Mars', 'Lion', 'Silencer']","['Spectre', 'Storm Spirit', 'Legion Commander', 'Skywrath Mage', 'Treant Protector']","<span class=""team__title-label"">Победа</span>",,41 : 28
Team MagMa vs Team Aster,5.60-1.15,12.60-1.01,-,25 Августа 08:10 2021,i-League 2021 Season 2,Team MagMa,"['白也', 'Dust', 'Tzy', 'mianmian', 'Kazz']",Team Aster,"['Monet', 'White丶Album_白学家', 'Xxs', 'Borax', 'LaNm']","['Storm Spirit', 'Keeper of the Light', 'Monkey King', 'Ursa', 'Morphling', 'Razor', 'Outworld Destroyer']","['Lina', 'Abaddon', 'Winter Wyvern', 'Timbersaw', 'Lifestealer', 'Templar Assassin', 'Death Prophet']","['Bloodseeker', 'Magnus', 'Batrider', 'Nyx Assassin', 'Hoodwink']","['Sven', 'Queen of Pain', 'Legion Commander', 'Pangolier', 'Chen']",,"<span class=""team__title-label"">Победа</span>",14 : 33
Team MagMa vs Team Aster,5.60-1.15,12.60-1.01,-,25 Августа 08:10 2021,i-League 2021 Season 2,Team MagMa,"['白也', 'Dust', 'Tzy', 'mianmian', 'Kazz']",Team Aster,"['Monet', 'White丶Album_白学家', 'Xxs', 'Borax', 'LaNm']","['Nyx Assassin', 'Lina', 'Monkey King', 'Night Stalker', 'Pangolier', 'Razor', 'Morphling']","['Clockwerk', 'Timbersaw', 'Riki', 'Bounty Hunter', 'Tidehunter', 'Centaur Warrunner', 'Batrider']","['Lifestealer', 'Shadow Fiend', 'Sand King', 'Earthshaker', 'Silencer']","['Clinkz', 'Storm Spirit', 'Lycan', 'Keeper of the Light', 'Shadow Demon']",,"<span class=""team__title-label"">Победа</span>",10 : 27
Virtus.pro vs T1,1.93-1.88,1.65(2.70)7.50,-,24 Августа 21:50 2021,ESL One Fall 2021,T1,"['23savage', 'Karl', 'Kuku', 'Xepher', 'Whitemon']",Virtus.pro,"['Nightfall', 'gpk', 'DM', 'Save-', 'Kingslayer']","['Winter Wyvern', 'Templar Assassin', 'Beastmaster', 'Puck', 'Snapfire', 'Legion Commander', 'Tidehunter']","['Magnus', 'Pangolier', 'Medusa', 'Terrorblade', 'Bloodseeker', 'Kunkka', 'Viper']","['Phantom Lancer', 'Lina', 'Sand King', 'Elder Titan', 'Phoenix']","['Clinkz', 'Leshrac', 'Lycan', 'Lion', 'Vengeful Spirit']",,"<span class=""team__title-label"">Победа</span>",36 : 27
Virtus.pro vs T1,1.93-1.88,1.65(2.70)7.50,-,24 Августа 21:50 2021,ESL One Fall 2021,T1,"['23savage', 'Karl', 'Kuku', 'Xepher', 'Whitemon']",Virtus.pro,"['Nightfall', 'gpk', 'DM', 'Save-', 'Kingslayer']","['Winter Wyvern', 'Lina', 'Leshrac', 'Faceless Void', 'Sand King', 'Templar Assassin', 'Razor']","['Magnus', 'Lion', 'Void Spirit', 'Doom', 'Pangolier', 'Keeper of the Light', 'Ember Spirit']","['Slark', 'Kunkka', 'Omniknight', 'Crystal Maiden', 'Enchantress']","['Terrorblade', 'Viper', 'Beastmaster', 'Shadow Demon', 'Phoenix']",,"<span class=""team__title-label"">Победа</span>",14 : 26
Thunder Predator vs Team Spirit,1.83-1.99,5.50(2.45)1.92,-,24 Августа 21:50 2021,ESL One Fall 2021,Team Spirit,"['Yatoro', 'TORONTOTOKYO', 'Collapse', 'Miroslaw', 'Miposhka']",Thunder Predator,"['Mnz', 'Leostyle-', 'Frank', 'MoOz', 'Mjz']","['Mars', 'Slark', 'Sven', 'Medusa', 'Monkey King', 'Leshrac', 'Batrider']","['Magnus', 'Keeper of the Light', 'Ursa', 'Viper', 'Faceless Void', 'Invoker', 'Puck']","['Terrorblade', 'Razor', 'Axe', 'Phoenix', 'Hoodwink']","['Luna', 'Snapfire', 'Tidehunter', 'Lion', 'Omniknight']","<span class=""team__title-label"">Победа</span>",,17 : 5
Thunder Predator vs Team Spirit,1.83-1.99,5.50(2.45)1.92,-,24 Августа 21:50 2021,ESL One Fall 2021,Thunder Predator,"['Mnz', 'Leostyle-', 'Frank', 'MoOz', 'Mjz']",Team Spirit,"['Yatoro', 'TORONTOTOKYO', 'Collapse', 'Miroslaw', 'Miposhka']","['Magnus', 'Axe', 'Tidehunter', 'Phoenix', 'Juggernaut', 'Anti-Mage', 'Phantom Lancer']","['Mars', 'Omniknight', 'Ember Spirit', 'Medusa', 'Monkey King', 'Kunkka', 'Puck']","['Doom', 'Morphling', 'Sand King', 'Mirana', 'Pangolier']","['Faceless Void', 'Void Spirit', 'Bloodseeker', 'Rubick', 'Chen']",,"<span class=""team__title-label"">Победа</span>",23 : 40
Creepwave vs Tundra Esports,2.36-1.60,16.00(3.60)1.30,-,24 Августа 21:50 2021,ESL One Fall 2021,Tundra Esports,"['Skiter', 'Nine', '33', 'Sneyking', 'FATA-']",Creepwave,"['ATF', '---', 'Fishman', 'Crystallis', 'Chuvash']","['Monkey King', 'Invoker', 'Slark', 'Razor', 'Morphling', 'Winter Wyvern', 'Shadow Demon']","['Pangolier', 'Gyrocopter', 'Keeper of the Light', 'Leshrac', 'Batrider', 'Slardar', 'Beastmaster']","['Sven', 'Mars', 'Doom', 'Mirana', 'Omniknight']","['Timbersaw', 'Void Spirit', 'Rubick', 'Lifestealer', 'Tidehunter']","<span class=""team__title-label"">Победа</span>",,37 : 15
Creepwave vs Tundra Esports,2.36-1.60,16.00(3.60)1.30,-,24 Августа 21:50 2021,ESL One Fall 2021,Creepwave,"['Fishman', '---', 'ATF', 'Crystallis', 'Chuvash']",Tundra Esports,"['Skiter', 'Nine', '33', 'Sneyking', 'FATA-']","['Pangolier', 'Gyrocopter', 'Beastmaster', 'Enigma', 'Troll Warlord', 'Medusa', 'Bloodseeker']","['Monkey King', 'Invoker', 'Morphling', 'Weaver', 'Sven', 'Templar Assassin', 'Phantom Assassin']","['Omniknight', 'Ember Spirit', 'Slardar', 'Slark', 'Mirana']","['Terrorblade', 'Void Spirit', 'Keeper of the Light', 'Nyx Assassin', 'Undying']",,"<span class=""team__title-label"">Победа</span>",23 : 44
Alliance vs Team Liquid,3.14-1.37,2.45(2.05)4.60,-,24 Августа 19:10 2021,ESL One Fall 2021,Team Liquid,"['miCKe', 'qojqva', 'Boxi', 'Taiga', 'iNSaNiA']",Alliance,"['Nikobaby', 'Limmp', 's4', 'Handsken', 'fng']","['Beastmaster', 'Clinkz', 'Faceless Void', 'Medusa', 'Lifestealer', 'Terrorblade', 'Phantom Lancer']","['Keeper of the Light', 'Lone Druid', 'Storm Spirit', 'Legion Commander', 'Winter Wyvern', 'Lina', 'Lycan']","['Bloodseeker', 'Razor', 'Templar Assassin', 'Earth Spirit', 'Rubick']","['Morphling', 'Viper', 'Sand King', 'Lion', 'Pangolier']",,"<span class=""team__title-label"">Победа</span>",22 : 26
Alliance vs Team Liquid,3.14-1.37,2.45(2.05)4.60,-,24 Августа 19:10 2021,ESL One Fall 2021,Alliance,"['Nikobaby', 'Limmp', 's4', 'Handsken', 'fng']",Team Liquid,"['miCKe', 'qojqva', 'Boxi', 'Taiga', 'iNSaNiA']","['Lone Druid', 'Bloodseeker', 'Phantom Lancer', 'Terrorblade', 'Sven', 'Storm Spirit', 'Batrider']","['Beastmaster', 'Keeper of the Light', 'Medusa', 'Gyrocopter', 'Luna', 'Faceless Void', 'Morphling']","['Weaver', 'Pangolier', 'Lycan', 'Lina', 'Phoenix']","['Void Spirit', 'Clinkz', 'Slardar', 'Skywrath Mage', 'Omniknight']",,"<span class=""team__title-label"">Победа</span>",19 : 39
PSG.LGD vs SG e-sports,1.46-2.75,1.37(3.30)13.00,-,24 Августа 19:00 2021,ESL One Fall 2021,PSG.LGD,"['Ame', 'xiao8', 'Faith_bian', 'XinQ', 'y`']",SG e-sports,"['Costabile', '4dr', 'tavo', 'Thiolicor', 'KJ']","['Omniknight', 'Io', 'Batrider', 'Invoker', 'Puck', 'Axe', 'Bloodseeker']","['Keeper of the Light', 'Clinkz', 'Morphling', 'Leshrac', 'Phantom Lancer', 'Slark', 'Night Stalker']","['Troll Warlord', 'Pangolier', 'Underlord', 'Elder Titan', 'Oracle']","['Terrorblade', 'Lina', 'Sand King', 'Mirana', 'Clockwerk']","<span class=""team__title-label"">Победа</span>",,29 : 13
PSG.LGD vs SG e-sports,1.46-2.75,1.37(3.30)13.00,-,24 Августа 19:00 2021,ESL One Fall 2021,SG e-sports,"['Costabile', '4dr', 'tavo', 'Thiolicor', 'KJ']",PSG.LGD,"['Ame', 'xiao8', 'Faith_bian', 'XinQ', 'y`']","['Clinkz', 'Leshrac', 'Slark', 'Morphling', 'Medusa', 'Troll Warlord', 'Faceless Void']","['Keeper of the Light', 'Omniknight', 'Invoker', 'Batrider', 'Lycan', 'Doom', 'Beastmaster']","['Sven', 'Ember Spirit', 'Sand King', 'Mirana', 'Io']","['Monkey King', 'Pangolier', 'Earthshaker', 'Windranger', 'Ancient Apparition']",,"<span class=""team__title-label"">Победа</span>",40 : 51
Team Empire vs beastcoast,1.67-2.23,6.20(2.30)1.95,-,24 Августа 19:00 2021,ESL One Fall 2021,Team Empire,"['Shachlo', 'Smiling Knight', 'depressed kid', 'sayuw', 'VANSKOR']",beastcoast,"['K1', 'StingerR', 'Chris Luck', 'Wisper', 'Scofield']","['Pangolier', 'Keeper of the Light', 'Slark', 'Sand King', 'Phantom Assassin', 'Batrider', 'Queen of Pain']","['Invoker', 'Beastmaster', 'Omniknight', 'Io', 'Night Stalker', 'Ancient Apparition', 'Bane']","['Mars', 'Sven', 'Lina', 'Dark Willow', 'Winter Wyvern']","['Lifestealer', 'Lich', 'Magnus', 'Leshrac', 'Nyx Assassin']","<span class=""team__title-label"">Победа</span>",,40 : 25
Team Empire vs beastcoast,1.67-2.23,6.20(2.30)1.95,-,24 Августа 19:00 2021,ESL One Fall 2021,beastcoast,"['StingerR', 'K1', 'Chris Luck', 'Wisper', 'Scofield']",Team Empire,"['Shachlo', 'Smiling Knight', 'depressed kid', 'sayuw', 'VANSKOR']","['Lina', 'Invoker', 'Night Stalker', 'Beastmaster', 'Outworld Destroyer', 'Void Spirit', 'Kunkka']","['Keeper of the Light', 'Pangolier', 'Batrider', 'Dark Seer', 'Earthshaker', 'Winter Wyvern', 'Silencer']","['Omniknight', 'Slark', 'Windranger', 'Sand King', 'Earth Spirit']","['Enigma', 'Sven', 'Puck', 'Nyx Assassin', 'Hoodwink']","<span class=""team__title-label"">Победа</span>",,39 : 15
Team MagMa vs Elephant,5.55-1.15,4.70-1.17,-,24 Августа 13:44 2021,i-League 2021 Season 2,Team MagMa,"['白也', 'Dust', 'Tzy', 'mianmian', 'Kazz']",Elephant,"['Eurus', 'Somnus`M', 'Yang', 'fy', 'Super']","['Omniknight', 'Clockwerk', 'Earthshaker', 'Keeper of the Light', 'Dark Seer', 'Arc Warden', 'Ursa']","['Nyx Assassin', 'Lina', 'Earth Spirit', 'Tidehunter', 'Monkey King', 'Bloodseeker', 'Night Stalker']","['Medusa', 'Shadow Fiend', 'Centaur Warrunner', 'Lion', 'Undying']","['Clinkz', 'Storm Spirit', 'Pangolier', 'Pudge', 'Silencer']",,"<span class=""team__title-label"">Победа</span>",15 : 37
Team MagMa vs Elephant,5.55-1.15,4.70-1.17,-,24 Августа 13:44 2021,i-League 2021 Season 2,Team MagMa,"['白也', 'Dust', 'Tzy', 'mianmian', 'Kazz']",Elephant,"['Eurus', 'Somnus`M', 'Yang', 'fy', 'Super']","['Silencer', 'Clockwerk', 'Bloodseeker', 'Monkey King', 'Dark Seer', 'Faceless Void', 'Spectre']","['Keeper of the Light', 'Nyx Assassin', 'Lion', 'Lifestealer', 'Juggernaut', 'Phantom Lancer', 'Slark']","['Weaver', 'Void Spirit', 'Pangolier', 'Lina', 'Elder Titan']","['Night Stalker', 'Invoker', 'Batrider', 'Naga Siren', 'Jakiro']","<span class=""team__title-label"">Победа</span>",,50 : 27
Team MagMa vs Elephant,5.55-1.15,4.70-1.17,-,24 Августа 13:44 2021,i-League 2021 Season 2,Team MagMa,"['白也', 'Dust', 'Tzy', 'mianmian', 'Kazz']",Elephant,"['Eurus', 'Somnus`M', 'Yang', 'fy', 'Super']","['Silencer', 'Clockwerk', 'Bloodseeker', 'Slark', 'Monkey King', 'Tidehunter', 'Doom']","['Nyx Assassin', 'Lina', 'Void Spirit', 'Puck', 'Ember Spirit', 'Morphling', 'Ursa']","['Invoker', 'Medusa', 'Pangolier', 'Keeper of the Light', 'Abaddon']","['Lifestealer', 'Storm Spirit', 'Night Stalker', 'Shadow Shaman', 'Omniknight']",,"<span class=""team__title-label"">Победа</span>",11 : 35
Aster.Aries vs Team Aster,10.03-1.05,7.50-1.07,-,24 Августа 11:10 2021,i-League 2021 Season 2,Team Aster,"['Monet', 'White丶Album_白学家', 'Xxs', 'Borax', 'LaNm']",Aster.Aries,"['Tempest', 'phoenix', '生死', 'yoona', 'Siamese.C']","['Nyx Assassin', 'Winter Wyvern', 'Tidehunter', 'Timbersaw', 'Enchantress', 'Doom', 'Dragon Knight']","['Storm Spirit', 'Keeper of the Light', 'Spectre', 'Beastmaster', 'Lycan', 'Terrorblade', 'Slark']","['Troll Warlord', 'Lina', 'Night Stalker', 'Lion', 'Chen']","['Monkey King', 'Void Spirit', 'Bristleback', 'Earthshaker', 'Silencer']","<span class=""team__title-label"">Победа</span>",,28 : 22
Aster.Aries vs Team Aster,10.03-1.05,7.50-1.07,-,24 Августа 11:10 2021,i-League 2021 Season 2,Aster.Aries,"['Tempest', 'phoenix', '生死', 'yoona', 'Siamese.C']",Team Aster,"['Monet', 'White丶Album_白学家', 'Xxs', 'Borax', 'LaNm']","['Nyx Assassin', 'Keeper of the Light', 'Puck', 'Luna', 'Gyrocopter', 'Batrider', 'Pangolier']","['Winter Wyvern', 'Lina', 'Timbersaw', 'Shadow Demon', 'Sand King', 'Tidehunter', 'Beastmaster']","['Medusa', 'Queen of Pain', 'Slardar', 'Earthshaker', 'Undying']","['Sven', 'Storm Spirit', 'Windranger', 'Pudge', 'Lich']",,"<span class=""team__title-label"">Победа</span>",8 : 32
Invictus Gaming vs Vici Gaming,1.97-1.85,7.50-1.07,-,24 Августа 08:10 2021,i-League 2021 Season 2,Vici Gaming,"['The last dark', 'Ori', 'old eLeVeN', 'Pyw', 'Dy']",Invictus Gaming,"['flyfly', 'Emo', 'JT-', 'Kaka', 'Oli']","['Clockwerk', 'Storm Spirit', 'Morphling', 'Omniknight', 'Terrorblade', 'Void Spirit', 'Invoker']","['Nyx Assassin', 'Lina', 'Disruptor', 'Timbersaw', 'Oracle', 'Puck', 'Viper']","['Monkey King', 'Shadow Fiend', 'Pangolier', 'Keeper of the Light', 'Ogre Magi']","['Bloodseeker', 'Zeus', 'Tidehunter', 'Phoenix', 'Lion']","<span class=""team__title-label"">Победа</span>",,36 : 23
Invictus Gaming vs Vici Gaming,1.97-1.85,7.50-1.07,-,24 Августа 08:10 2021,i-League 2021 Season 2,Invictus Gaming,"['flyfly', 'Emo', 'JT-', 'Kaka', 'Oli']",Vici Gaming,"['The last dark', 'Ori', 'old eLeVeN', 'Pyw', 'Dy']","['Shadow Demon', 'Storm Spirit', 'Night Stalker', 'Timbersaw', 'Dragon Knight', 'Beastmaster', 'Mars']","['Omniknight', 'Nyx Assassin', 'Tidehunter', 'Monkey King', 'Silencer', 'Terrorblade', 'Troll Warlord']","['Sven', 'Lina', 'Sand King', 'Lion', 'Oracle']","['Spectre', 'Void Spirit', 'Slardar', 'Keeper of the Light', 'Disruptor']",,"<span class=""team__title-label"">Победа</span>",10 : 19
Alliance vs beastcoast,1.39-3.06,3.35(1.95)3.35,-,23 Августа 21:40 2021,ESL One Fall 2021,beastcoast,"['K1', 'StingerR', 'Chris Luck', 'Wisper', 'Scofield']",Alliance,"['Nikobaby', 'Limmp', 's4', 'Handsken', 'fng']","['Keeper of the Light', 'Beastmaster', 'Tiny', 'Ember Spirit', 'Anti-Mage', 'Dark Seer', 'Timbersaw']","['Omniknight', 'Pangolier', 'Sven', 'Phantom Lancer', 'Spectre', 'Invoker', 'Batrider']","['Terrorblade', 'Elder Titan', 'Lina', 'Sand King', 'Rubick']","['Clinkz', 'Leshrac', 'Tidehunter', 'Earthshaker', 'Silencer']",,"<span class=""team__title-label"">Победа</span>",29 : 46
Alliance vs beastcoast,1.39-3.06,3.35(1.95)3.35,-,23 Августа 21:40 2021,ESL One Fall 2021,Alliance,"['Nikobaby', 'Limmp', 's4', 'Handsken', 'fng']",beastcoast,"['K1', 'StingerR', 'Chris Luck', 'Wisper', 'Scofield']","['Keeper of the Light', 'Earthshaker', 'Ancient Apparition', 'Earth Spirit', 'Phoenix', 'Chen', 'Batrider']","['Magnus', 'Omniknight', 'Slark', 'Winter Wyvern', 'Lifestealer', 'Morphling', 'Spectre']","['Juggernaut', 'Lina', 'Beastmaster', 'Sand King', 'Treant Protector']","['Sven', 'Pangolier', 'Dark Seer', 'Leshrac', 'Nyx Assassin']",,"<span class=""team__title-label"">Победа</span>",8 : 25
SG e-sports vs Team Empire,1.48-2.68,5.90(1.97)2.31,-,23 Августа 21:40 2021,ESL One Fall 2021,SG e-sports,"['Costabile', '4dr', 'tavo', 'Thiolicor', 'KJ']",Team Empire,"['Shachlo', 'Smiling Knight', 'depressed kid', 'sayuw', 'VANSKOR']","['Invoker', 'Keeper of the Light', 'Morphling', 'Slark', 'Medusa', 'Void Spirit', 'Storm Spirit']","['Io', 'Pangolier', 'Phoenix', 'Lycan', 'Doom', 'Razor', 'Windranger']","['Sven', 'Sand King', 'Axe', 'Mirana', 'Omniknight']","['Night Stalker', 'Lifestealer', 'Outworld Destroyer', 'Earthshaker', 'Lich']","<span class=""team__title-label"">Победа</span>",,35 : 20
SG e-sports vs Team Empire,1.48-2.68,5.90(1.97)2.31,-,23 Августа 21:40 2021,ESL One Fall 2021,SG e-sports,"['Costabile', '4dr', 'tavo', 'Thiolicor', 'KJ']",Team Empire,"['Shachlo', 'Smiling Knight', 'depressed kid', 'sayuw', 'VANSKOR']","['Invoker', 'Keeper of the Light', 'Slark', 'Sand King', 'Ursa', 'Lina', 'Queen of Pain']","['Io', 'Sven', 'Pangolier', 'Beastmaster', 'Lycan', 'Razor', 'Puck']","['Gyrocopter', 'Batrider', 'Timbersaw', 'Lion', 'Chen']","['Kunkka', 'Medusa', 'Void Spirit', 'Mirana', 'Treant Protector']",,"<span class=""team__title-label"">Победа</span>",2 : 18
Team Spirit vs Creepwave,1.76-2.09,1.42(3.20)10.50,-,23 Августа 19:10 2021,ESL One Fall 2021,Creepwave,"['ATF', 'Fishman', '---', 'Crystallis', 'Chuvash']",Team Spirit,"['Yatoro', 'TORONTOTOKYO', 'Collapse', 'Miroslaw', 'Miposhka']","['Magnus', 'Rubick', 'Medusa', 'Slark', 'Morphling', 'Abaddon', 'Shadow Demon']","['Monkey King', 'Invoker', 'Nyx Assassin', 'Pangolier', 'Ember Spirit', 'Razor', 'Viper']","['Tidehunter', 'Omniknight', 'Queen of Pain', 'Sven', 'Lion']","['Troll Warlord', 'Void Spirit', 'Mars', 'Phoenix', 'Disruptor']",,"<span class=""team__title-label"">Победа</span>",18 : 32
Team Spirit vs Creepwave,1.76-2.09,1.42(3.20)10.50,-,23 Августа 19:10 2021,ESL One Fall 2021,Team Spirit,"['Yatoro', 'TORONTOTOKYO', 'Collapse', 'Miroslaw', 'Miposhka']",Creepwave,"['---', 'ATF', 'Fishman', 'Crystallis', 'Chuvash']","['Monkey King', 'Invoker', 'Nyx Assassin', 'Ember Spirit', 'Anti-Mage', 'Puck', 'Mars']","['Magnus', 'Phoenix', 'Tidehunter', 'Bloodseeker', 'Medusa', 'Slark', 'Troll Warlord']","['Terrorblade', 'Storm Spirit', 'Sand King', 'Mirana', 'Keeper of the Light']","['Void Spirit', 'Underlord', 'Bane', 'Sven', 'Dark Willow']","<span class=""team__title-label"">Победа</span>",,37 : 9
Team Liquid vs PSG.LGD,1.72-2.15,5.90(2.30)1.97,-,23 Августа 19:10 2021,ESL One Fall 2021,PSG.LGD,"['Ame', 'xiao8', 'Faith_bian', 'XinQ', 'y`']",Team Liquid,"['miCKe', 'qojqva', 'Boxi', 'Taiga', 'iNSaNiA']","['Lycan', 'Lone Druid', 'Anti-Mage', 'Monkey King', 'Earth Spirit', 'Batrider', 'Dark Seer']","['Clinkz', 'Omniknight', 'Leshrac', 'Puck', 'Faceless Void', 'Medusa', 'Slark']","['Terrorblade', 'Pangolier', 'Sand King', 'Keeper of the Light', 'Elder Titan']","['Templar Assassin', 'Void Spirit', 'Timbersaw', 'Nyx Assassin', 'Bane']","<span class=""team__title-label"">Победа</span>",,27 : 13
Team Liquid vs PSG.LGD,1.72-2.15,5.90(2.30)1.97,-,23 Августа 19:10 2021,ESL One Fall 2021,Team Liquid,"['miCKe', 'qojqva', 'Boxi', 'Taiga', 'iNSaNiA']",PSG.LGD,"['Ame', 'xiao8', 'Faith_bian', 'XinQ', 'y`']","['Clinkz', 'Omniknight', 'Sand King', 'Bloodseeker', 'Dark Willow', 'Slark', 'Ursa']","['Lone Druid', 'Keeper of the Light', 'Monkey King', 'Beastmaster', 'Spectre', 'Troll Warlord', 'Lycan']","['Pudge', 'Sniper', 'Void Spirit', 'Pangolier', 'Crystal Maiden']","['Night Stalker', 'Leshrac', 'Slardar', 'Skywrath Mage', 'Treant Protector']",,"<span class=""team__title-label"">Победа</span>",31 : 48
SG e-sports vs beastcoast,1.50-2.63,4.30(1.95)2.70,-,23 Августа 16:40 2021,ESL One Fall 2021,beastcoast,"['StingerR', 'K1', 'Chris Luck', 'Wisper', 'Scofield']",SG e-sports,"['Costabile', '4dr', 'tavo', 'Thiolicor', 'KJ']","['Omniknight', 'Io', 'Slark', 'Lifestealer', 'Timbersaw', 'Venomancer', 'Mars']","['Keeper of the Light', 'Nyx Assassin', 'Void Spirit', 'Batrider', 'Silencer', 'Dark Seer', 'Puck']","['Pangolier', 'Sven', 'Ancient Apparition', 'Sand King', 'Earth Spirit']","['Medusa', 'Tiny', 'Magnus', 'Phoenix', 'Winter Wyvern']","<span class=""team__title-label"">Победа</span>",,41 : 21
SG e-sports vs beastcoast,1.50-2.63,4.30(1.95)2.70,-,23 Августа 16:40 2021,ESL One Fall 2021,SG e-sports,"['Costabile', '4dr', 'tavo', 'Thiolicor', 'KJ']",beastcoast,"['StingerR', 'K1', 'Chris Luck', 'Wisper', 'Scofield']","['Earth Spirit', 'Keeper of the Light', 'Bloodseeker', 'Timbersaw', 'Phantom Lancer', 'Kunkka', 'Monkey King']","['Io', 'Sven', 'Enchantress', 'Lifestealer', 'Shadow Demon', 'Dragon Knight', 'Lion']","['Gyrocopter', 'Doom', 'Lycan', 'Disruptor', 'Pangolier']","['Elder Titan', 'Slark', 'Batrider', 'Sand King', 'Puck']",,"<span class=""team__title-label"">Победа</span>",19 : 39
