,match,pinnacle,parimatch,ggbet,date,tournament,team left,players_left,team right,players_right,ban_left,ban_right,pick_left_team,pick_right_team,result_left_team,result_right_team,score
114,Infinity Esports vs Midas Club,-,-,2.90(3.70)3.59,10 Июля 21:19 2020,The Great American Rivalry Division 1 Season 1,Midas Club,"['21 21 21', 'Sexyfat', 'Hyko', 'RdO-', 'Duster']",Infinity Esports,"['M a r i k a t e', 'Atun', 'Drakeel', 'Raykill', 'Prada']","['Viper', 'Lone Druid', 'Clockwerk', 'Timbersaw', 'Spectre', 'Storm Spirit', 'Puck']","['Winter Wyvern', 'Queen of Pain', 'Slark', 'Bloodseeker', 'Centaur Warrunner', 'Batrider', 'Legion Commander']","['Ember Spirit', 'Underlord', 'Earthshaker', ""Nature's Prophet"", 'Bane']","['Kunkka', 'Phantom Assassin', 'Beastmaster', 'Pangolier', 'Enchantress']","<span class=""team__title-label"">Победа</span>",,33 : 14
115,Geek Fam vs TNC Predator,1.38-3.10,-,3.66(1.63)2.70,10 Июля 14:36 2020,ONE Esports Dota 2 SEA League,TNC Predator,"['March', 'Gabbi', 'Armel', 'kpii', 'Tims']",Geek Fam,"['Raven', 'Karl', 'Kuku', 'Xepher', 'Whitemon']","['Queen of Pain', 'Batrider', 'Razor', 'Ancient Apparition', 'Death Prophet', 'Storm Spirit', 'Centaur Warrunner']","['Tusk', 'Timbersaw', 'Void Spirit', 'Ember Spirit', 'Puck', 'Venomancer', 'Beastmaster']","['Io', 'Gyrocopter', 'Kunkka', 'Night Stalker', 'Mirana']","['Morphling', 'Doom', 'Vengeful Spirit', 'Winter Wyvern', 'Ogre Magi']",,"<span class=""team__title-label"">Победа</span>",27 : 19
116,Geek Fam vs TNC Predator,1.38-3.10,-,3.66(1.63)2.70,10 Июля 14:36 2020,ONE Esports Dota 2 SEA League,TNC Predator,"['March', 'Gabbi', 'Armel', 'kpii', 'Tims']",Geek Fam,"['Raven', 'Karl', 'Kuku', 'Xepher', 'Whitemon']","['Queen of Pain', 'Ember Spirit', 'Terrorblade', 'Batrider', 'Morphling', 'Centaur Warrunner', 'Kunkka']","['Doom', 'Rubick', 'Void Spirit', 'Phantom Lancer', 'Faceless Void', 'Death Prophet', 'Necrophos']","['Io', 'Gyrocopter', 'Tiny', 'Ogre Magi', 'Winter Wyvern']","['Luna', 'Dragon Knight', 'Earthshaker', 'Mirana', 'Vengeful Spirit']","<span class=""team__title-label"">Победа</span>",,24 : 9
117,EHOME vs Sparking Arrow Gaming,1.65-2.26,-,1.57-2.31,10 Июля 14:26 2020,DPL-CDA Professional League Season 2,EHOME,"['Sylar', 'NothingToSay', 'Faith_bian', 'XinQ', 'y`']",Sparking Arrow Gaming,"['Op', 'God-King', 'Setsu', 'September', 'RedPanda']","['Clockwerk', 'Shadow Demon', 'Treant Protector', 'Lina', 'Viper', 'Mars', 'Underlord']","['Vengeful Spirit', 'Queen of Pain', 'Tiny', 'Beastmaster', 'Ursa', 'Visage', 'Brewmaster']","['Phantom Lancer', 'Ember Spirit', 'Centaur Warrunner', 'Snapfire', 'Ogre Magi']","['Tusk', ""Nature's Prophet"", 'Invoker', 'Phoenix', 'Faceless Void']",,"<span class=""team__title-label"">Победа</span>",16 : 34
118,EHOME vs Sparking Arrow Gaming,1.65-2.26,-,1.57-2.31,10 Июля 14:26 2020,DPL-CDA Professional League Season 2,Sparking Arrow Gaming,"['Op', 'God-King', 'Setsu', 'September', 'RedPanda']",EHOME,"['Sylar', 'NothingToSay', 'Faith_bian', 'XinQ', 'y`']","['Viper', 'Earthshaker', 'Beastmaster', 'Lich', 'Kunkka', 'Venomancer', 'Death Prophet']","['Queen of Pain', 'Vengeful Spirit', 'Ember Spirit', 'Night Stalker', 'Dragon Knight', ""Nature's Prophet"", 'Troll Warlord']","['Slardar', 'Faceless Void', 'Templar Assassin', 'Phoenix', 'Disruptor']","['Anti-Mage', 'Pugna', 'Puck', 'Tusk', 'Snapfire']","<span class=""team__title-label"">Победа</span>",,29 : 8
119,Fnatic vs Geek Fam,2.34-1.61,-,2.33(1.11)4.38,10 Июля 11:35 2020,ONE Esports Dota 2 SEA League,Fnatic,"['23savage', 'Moon', 'iceiceice', 'Jabz', 'DJ']",Geek Fam,"['Raven', 'Karl', 'Kuku', 'Xepher', 'Whitemon']","['Queen of Pain', 'Io', 'Ancient Apparition', 'Troll Warlord', 'Necrophos', 'Grimstroke', 'Ogre Magi']","['Timbersaw', 'Batrider', 'Chen', 'Nyx Assassin', 'Doom', 'Venomancer', 'Invoker']","['Alchemist', 'Pangolier', 'Treant Protector', 'Phoenix', 'Winter Wyvern']","['Ursa', 'Ember Spirit', 'Slardar', 'Tiny', ""Nature's Prophet""]","<span class=""team__title-label"">Победа</span>",,36 : 38
120,Fnatic vs Geek Fam,2.34-1.61,-,2.33(1.11)4.38,10 Июля 11:35 2020,ONE Esports Dota 2 SEA League,Fnatic,"['23savage', 'Moon', 'iceiceice', 'Jabz', 'DJ']",Geek Fam,"['Raven', 'Karl', 'Kuku', 'Xepher', 'Whitemon']","['Io', 'Ancient Apparition', 'Troll Warlord', 'Slark', 'Weaver', 'Necrophos', 'Morphling']","['Treant Protector', 'Timbersaw', 'Dragon Knight', 'Winter Wyvern', 'Doom', 'Batrider', 'Death Prophet']","['Alchemist', 'Puck', 'Venomancer', 'Chen', 'Pangolier']","['Mirana', 'Queen of Pain', 'Earthshaker', 'Phoenix', 'Ogre Magi']",,"<span class=""team__title-label"">Победа</span>",20 : 46
121,Team Sirius vs iG.Vitality,1.24-4.19,-,1.28-3.46,10 Июля 11:09 2020,DPL-CDA Professional League Season 2,iG.Vitality,"['不是', '白白日梦', 'doodle', 'ButterflyEffect', 'Dust']",Team Sirius,"['天命', 'old chicken', 'Kamma', 'dolem', 'XCJ']","['Treant Protector', 'Viper', 'Shadow Demon', 'Visage', 'Troll Warlord', 'Spectre', 'Ursa']","['Vengeful Spirit', 'Phoenix', 'Terrorblade', 'Naga Siren', 'Legion Commander', 'Morphling', 'Anti-Mage']","['Clockwerk', 'Beastmaster', 'Phantom Lancer', 'Queen of Pain', 'Rubick']","['Nyx Assassin', 'Ember Spirit', ""Nature's Prophet"", 'Necrophos', 'Keeper of the Light']",,"<span class=""team__title-label"">Победа</span>",20 : 42
122,Team Sirius vs iG.Vitality,1.24-4.19,-,1.28-3.46,10 Июля 11:09 2020,DPL-CDA Professional League Season 2,Team Sirius,"['old chicken', '天命', 'Kamma', 'dolem', 'XCJ']",iG.Vitality,"['白白日梦', '不是', 'doodle', 'ButterflyEffect', 'Dust']","['Clockwerk', 'Shadow Demon', 'Nyx Assassin', 'Anti-Mage', 'Phantom Lancer', 'Rubick', 'Silencer']","['Treant Protector', 'Vengeful Spirit', 'Ursa', 'Beastmaster', 'Morphling', 'Faceless Void', 'Naga Siren']","['Batrider', 'Queen of Pain', 'Medusa', 'Enigma', 'Phoenix']","['Abaddon', 'Oracle', 'Terrorblade', 'Dragon Knight', 'Mirana']",,"<span class=""team__title-label"">Победа</span>",10 : 16
123,Team Sirius vs iG.Vitality,1.24-4.19,-,1.28-3.46,10 Июля 11:09 2020,DPL-CDA Professional League Season 2,iG.Vitality,"['不是', '白白日梦', 'doodle', 'ButterflyEffect', 'Dust']",Team Sirius,"['天命', 'old chicken', 'Kamma', 'dolem', 'XCJ']","['Treant Protector', 'Vengeful Spirit', 'Morphling', 'Visage', 'Phantom Lancer', 'Ursa', 'Void Spirit']","['Clockwerk', 'Queen of Pain', 'Dragon Knight', 'Beastmaster', 'Jakiro', 'Death Prophet', 'Kunkka']","['Oracle', 'Enigma', 'Terrorblade', 'Tiny', 'Mirana']","['Earthshaker', 'Slark', ""Nature's Prophet"", 'Tidehunter', 'Phoenix']",,"<span class=""team__title-label"">Победа</span>",11 : 31
124,TEAM STAR vs BOOM Esports,2.33-1.56,-,14.29(5.40)1.13,09 Июля 14:26 2020,ONE Esports Dota 2 SEA League,BOOM Esports,"['Dreamocel', 'Mikoto', 'Fbz', 'Hyde', 'Khezcute']",TEAM STAR,"['LaNcE', 'ddz', 'Candyloon', 'YamateH', 'MozuN']","['Queen of Pain', ""Nature's Prophet"", 'Tidehunter', 'Necrophos', 'Timbersaw', 'Shadow Fiend', 'Broodmother']","['Io', 'Pangolier', 'Venomancer', 'Terrorblade', 'Phoenix', 'Luna', 'Drow Ranger']","['Troll Warlord', 'Invoker', 'Batrider', 'Doom', 'Vengeful Spirit']","['Ursa', 'Tiny', 'Abaddon', 'Tusk', 'Disruptor']","<span class=""team__title-label"">Победа</span>",,23 : 24
125,TEAM STAR vs BOOM Esports,2.33-1.56,-,14.29(5.40)1.13,09 Июля 14:26 2020,ONE Esports Dota 2 SEA League,BOOM Esports,"['Dreamocel', 'Mikoto', 'Fbz', 'Hyde', 'Khezcute']",TEAM STAR,"['LaNcE', 'ddz', 'Candyloon', 'YamateH', 'MozuN']","[""Nature's Prophet"", 'Queen of Pain', 'Phantom Lancer', 'Slark', 'Naga Siren', 'Tidehunter', 'Sand King']","['Doom', 'Vengeful Spirit', 'Pangolier', 'Luna', 'Batrider', 'Zeus', 'Troll Warlord']","['Faceless Void', 'Void Spirit', 'Timbersaw', 'Phoenix', 'Ogre Magi']","['Terrorblade', 'Shadow Fiend', 'Mars', 'Mirana', 'Witch Doctor']","<span class=""team__title-label"">Победа</span>",,31 : 24
126,PSG.LGD vs Royal Never Give Up,1.46-2.75,-,1.50-2.48,09 Июля 14:06 2020,DPL-CDA Professional League Season 2,Royal Never Give Up,"['杀人王', 'Monet', 'White丶Album_白学家', 'Flyby', 'FelixCiaoBa']",PSG.LGD,"['Somnus`M', 'old eLeVeN', 'Chalice', 'fy', 'xNova']","['Queen of Pain', 'Vengeful Spirit', 'Batrider', 'Zeus', 'Phantom Lancer', 'Ursa', 'Wraith King']","['Viper', 'Phoenix', 'Kunkka', 'Mars', 'Oracle', 'Lina', 'Puck']","['Clockwerk', 'Terrorblade', 'Venomancer', 'Doom', 'Rubick']","['Morphling', 'Centaur Warrunner', 'Gyrocopter', 'Earthshaker', 'Disruptor']","<span class=""team__title-label"">Победа</span>",,28 : 23
127,PSG.LGD vs Royal Never Give Up,1.46-2.75,-,1.50-2.48,09 Июля 14:06 2020,DPL-CDA Professional League Season 2,Royal Never Give Up,"['杀人王', 'Monet', 'White丶Album_白学家', 'Flyby', 'FelixCiaoBa']",PSG.LGD,"['Somnus`M', 'old eLeVeN', 'Chalice', 'fy', 'xNova']","['Viper', 'Mirana', 'Earthshaker', 'Morphling', 'Ember Spirit', 'Leshrac', 'Templar Assassin']","['Vengeful Spirit', 'Queen of Pain', 'Oracle', 'Abaddon', 'Faceless Void', 'Zeus', 'Lina']","['Legion Commander', 'Phantom Lancer', 'Puck', 'Mars', 'Phoenix']","['Dragon Knight', 'Batrider', 'Terrorblade', 'Snapfire', 'Ogre Magi']",,"<span class=""team__title-label"">Победа</span>",14 : 24
128,PSG.LGD vs Royal Never Give Up,1.46-2.75,-,1.50-2.48,09 Июля 14:06 2020,DPL-CDA Professional League Season 2,PSG.LGD,"['Somnus`M', 'old eLeVeN', 'Chalice', 'fy', 'xNova']",Royal Never Give Up,"['杀人王', 'Monet', 'White丶Album_白学家', 'Flyby', 'FelixCiaoBa']","['Viper', 'Clockwerk', 'Terrorblade', 'Faceless Void', 'Mars', 'Venomancer', 'Leshrac']","['Queen of Pain', 'Vengeful Spirit', 'Naga Siren', 'Phantom Lancer', 'Weaver', 'Templar Assassin', 'Razor']","['Slark', 'Batrider', 'Troll Warlord', 'Earthshaker', 'Puck']","['Oracle', 'Anti-Mage', 'Lina', 'Dragon Knight', 'Phoenix']","<span class=""team__title-label"">Победа</span>",,27 : 20
129,Invictus Gaming vs Team Aster,1.91-1.91,-,1.78-1.97,09 Июля 11:06 2020,DPL-CDA Professional League Season 2,Team Aster,"['Sccc', 'CHYuan', 'Xxs', 'Borax', 'Fade']",Invictus Gaming,"['flyfly', 'Emo', 'JT-', 'Kaka', 'Oli']","['Queen of Pain', 'Clockwerk', 'Batrider', 'Phoenix', 'Tidehunter', 'Razor', 'Ember Spirit']","['Vengeful Spirit', 'Earthshaker', 'Phantom Lancer', 'Anti-Mage', 'Ancient Apparition', 'Kunkka', 'Void Spirit']","['Gyrocopter', 'Lina', 'Mars', 'Io', 'Shadow Demon']","['Morphling', 'Templar Assassin', 'Centaur Warrunner', 'Tiny', 'Jakiro']",,"<span class=""team__title-label"">Победа</span>",2 : 18
130,Invictus Gaming vs Team Aster,1.91-1.91,-,1.78-1.97,09 Июля 11:06 2020,DPL-CDA Professional League Season 2,Invictus Gaming,"['flyfly', 'Emo', 'JT-', 'Kaka', 'Oli']",Team Aster,"['Sccc', 'CHYuan', 'Xxs', 'Fade', 'Borax']","['Io', 'Vengeful Spirit', 'Lina', 'Puck', 'Viper', 'Batrider', 'Mars']","['Shadow Demon', 'Mirana', 'Phantom Lancer', 'Morphling', 'Timbersaw', 'Troll Warlord', 'Slark']","['Drow Ranger', 'Queen of Pain', 'Tidehunter', 'Rubick', 'Clockwerk']","['Terrorblade', 'Void Spirit', 'Centaur Warrunner', 'Earthshaker', 'Oracle']","<span class=""team__title-label"">Победа</span>",,18 : 9
131,OB Esports x Neon vs Adroit Esports,1.41-2.94,-,3.23(1.06)2.93,09 Июля 09:11 2020,ONE Esports Dota 2 SEA League,OB Esports x Neon,"['skem', 'Yopaj', 'Rapy', 'PlayHard', 'Jaunuel']",Adroit Esports,"['Natsumi-', 'Mac', 'Bok', 'cml', 'Boomy']","['Batrider', 'Beastmaster', 'Necrophos', 'Queen of Pain', 'Morphling', 'Clockwerk', 'Pangolier']","[""Nature's Prophet"", 'Bounty Hunter', 'Spectre', 'Ursa', 'Timbersaw', 'Oracle', 'Tidehunter']","['Terrorblade', 'Ember Spirit', 'Pugna', 'Tiny', 'Disruptor']","['Phantom Lancer', 'Doom', 'Dark Seer', 'Enchantress', 'Earth Spirit']","<span class=""team__title-label"">Победа</span>",,34 : 21
132,OB Esports x Neon vs Adroit Esports,1.41-2.94,-,3.23(1.06)2.93,09 Июля 09:11 2020,ONE Esports Dota 2 SEA League,OB Esports x Neon,"['skem', 'Yopaj', 'Rapy', 'PlayHard', 'Jaunuel']",Adroit Esports,"['Natsumi-', 'Mac', 'Bok', 'Boomy', 'cml']","['Ember Spirit', 'Beastmaster', 'Enchantress', 'Weaver', 'Phantom Lancer', 'Dark Seer', 'Legion Commander']","['Bounty Hunter', ""Nature's Prophet"", 'Winter Wyvern', 'Timbersaw', 'Batrider', 'Razor', 'Pugna']","['Terrorblade', 'Tiny', 'Dazzle', 'Tusk', 'Chen']","['Troll Warlord', 'Magnus', 'Sand King', 'Earth Spirit', 'Vengeful Spirit']",,"<span class=""team__title-label"">Победа</span>",20 : 43
133,Thunder Predator vs beastcoast,2.25-1.60,-,2.46(6.21)3.92,09 Июля 03:37 2020,The Great American Rivalry Division 1 Season 1,beastcoast,"['K1', 'StingerR', 'Chris Luck', 'Wisper', 'Scofield']",Thunder Predator,"['Mnz', 'Leostyle-', 'Frank', 'Matthew', 'Mjz']","['Beastmaster', 'Jakiro', 'Riki', 'Lycan', 'Dazzle', 'Shadow Fiend', 'Death Prophet']","['Necrophos', 'Legion Commander', 'Bristleback', 'Bloodseeker', 'Spectre', 'Troll Warlord', 'Kunkka']","['Weaver', 'Keeper of the Light', 'Slark', 'Batrider', 'Nyx Assassin']","['Ursa', 'Lone Druid', ""Nature's Prophet"", 'Ember Spirit', 'Oracle']",,"<span class=""team__title-label"">Победа</span>",7 : 37
134,Thunder Predator vs beastcoast,2.25-1.60,-,2.46(6.21)3.92,09 Июля 03:37 2020,The Great American Rivalry Division 1 Season 1,Thunder Predator,"['Mnz', 'Leostyle-', 'Frank', 'Matthew', 'Mjz']",beastcoast,"['K1', 'StingerR', 'Chris Luck', 'Wisper', 'Scofield']","['Necrophos', 'Legion Commander', 'Nyx Assassin', 'Monkey King', 'Bloodseeker', 'Batrider', 'Timbersaw']","['Beastmaster', ""Nature's Prophet"", 'Slark', 'Razor', 'Riki', 'Templar Assassin', 'Lone Druid']","['Troll Warlord', 'Queen of Pain', 'Dazzle', 'Ember Spirit', 'Jakiro']","['Ursa', 'Witch Doctor', 'Lina', 'Abaddon', 'Puck']","<span class=""team__title-label"">Победа</span>",,31 : 6
135,Infamous Gaming vs Infinity Esports,-,-,2.63(6.21)3.56,09 Июля 01:38 2020,The Great American Rivalry Division 1 Season 1,Infinity Esports,"['M a r i k a t e', 'Atun', 'Benjaz', 'Raykill', 'Prada']",Infamous Gaming,"['Papita', 'pakazs', 'Kxy', 'Michael', 'Accel']","['Queen of Pain', 'Ember Spirit', 'Terrorblade', 'Ursa', 'Lina', 'Morphling', 'Phantom Lancer']","['Earthshaker', 'Rubick', 'Mars', 'Lone Druid', 'Winter Wyvern', 'Batrider', 'Legion Commander']","['Storm Spirit', 'Luna', 'Viper', 'Phoenix', 'Witch Doctor']","['Vengeful Spirit', 'Juggernaut', ""Nature's Prophet"", 'Void Spirit', 'Enchantress']",,"<span class=""team__title-label"">Победа</span>",11 : 29
136,Infamous Gaming vs Infinity Esports,-,-,2.63(6.21)3.56,09 Июля 01:38 2020,The Great American Rivalry Division 1 Season 1,Infinity Esports,"['M a r i k a t e', 'Atun', 'Benjaz', 'Raykill', 'Prada']",Infamous Gaming,"['Papita', 'pakazs', 'Kxy', 'Michael', 'Accel']","['Ember Spirit', ""Nature's Prophet"", 'Pangolier', 'Timbersaw', 'Batrider', 'Death Prophet', 'Shadow Fiend']","['Earthshaker', 'Viper', 'Legion Commander', 'Puck', 'Void Spirit', 'Venomancer', 'Mars']","['Lone Druid', 'Terrorblade', 'Dragon Knight', 'Rubick', 'Vengeful Spirit']","['Storm Spirit', 'Ursa', 'Queen of Pain', 'Tiny', 'Enchantress']",,"<span class=""team__title-label"">Победа</span>",13 : 52
137,Midas Club vs CR4ZY,5.82-1.12,-,12.35(1.10)1.20,08 Июля 23:25 2020,The Great American Rivalry Division 1 Season 1,CR4ZY,"['hFn', 'bryle', 'KheZu', 'MoonMeander', 'Aui_2000']",Midas Club,"['21 21 21', 'Sexyfat', 'RdO-', 'Hyko', 'Duster']","['Phoenix', 'Clockwerk', 'Centaur Warrunner', 'Spectre', 'Void Spirit', 'Lina', 'Queen of Pain']","['Enchantress', 'Mirana', 'Legion Commander', 'Timbersaw', 'Bristleback', 'Ursa', 'Morphling']","['Troll Warlord', 'Necrophos', 'Beastmaster', 'Earthshaker', 'Jakiro']","['Kunkka', 'Underlord', ""Nature's Prophet"", 'Rubick', 'Winter Wyvern']",,"<span class=""team__title-label"">Победа</span>",16 : 34
138,Midas Club vs CR4ZY,5.82-1.12,-,12.35(1.10)1.20,08 Июля 23:25 2020,The Great American Rivalry Division 1 Season 1,CR4ZY,"['hFn', 'bryle', 'KheZu', 'MoonMeander', 'Aui_2000']",Midas Club,"['21 21 21', 'Sexyfat', 'Hyko', 'RdO-', 'Duster']","[""Nature's Prophet"", 'Winter Wyvern', 'Kunkka', 'Puck', 'Phoenix', 'Void Spirit', 'Invoker']","['Mirana', 'Enchantress', 'Ursa', 'Beastmaster', 'Bloodseeker', 'Ember Spirit', 'Keeper of the Light']","['Alchemist', 'Queen of Pain', 'Timbersaw', 'Clockwerk', 'Elder Titan']","['Rubick', 'Underlord', 'Earthshaker', 'Phantom Lancer', 'Ancient Apparition']","<span class=""team__title-label"">Победа</span>",,26 : 7
139,Infamous Gaming vs Midas Club,2.06-1.71,-,1.92(3.32)5.34,08 Июля 21:13 2020,The Great American Rivalry Division 1 Season 1,Midas Club,"['21 21 21', 'Sexyfat', 'RdO-', 'Hyko', 'Duster']",Infamous Gaming,"['Papita', 'pakazs', 'Kxy', 'Michael', 'Accel']","['Queen of Pain', 'Beastmaster', 'Phantom Lancer', 'Batrider', 'Ursa', 'Centaur Warrunner', 'Bristleback']","['Earthshaker', 'Rubick', 'Void Spirit', 'Vengeful Spirit', 'Lich', 'Viper', 'Death Prophet']","['Pangolier', 'Mars', 'Terrorblade', 'Mirana', 'Puck']","['Legion Commander', 'Ember Spirit', 'Templar Assassin', 'Enchantress', 'Keeper of the Light']",,"<span class=""team__title-label"">Победа</span>",12 : 34
140,Infamous Gaming vs Midas Club,2.06-1.71,-,1.92(3.32)5.34,08 Июля 21:13 2020,The Great American Rivalry Division 1 Season 1,Infamous Gaming,"['Papita', 'pakazs', 'Kxy', 'Michael', 'Accel']",Midas Club,"['21 21 21', 'Sexyfat', 'Hyko', 'RdO-', 'Duster']","['Earthshaker', 'Rubick', 'Invoker', 'Death Prophet', ""Nature's Prophet"", 'Viper', 'Puck']","['Enchantress', 'Queen of Pain', 'Phantom Lancer', 'Batrider', 'Legion Commander', 'Sand King', 'Pangolier']","['Timbersaw', 'Ursa', 'Ember Spirit', 'Mirana', 'Grimstroke']","['Necrophos', 'Centaur Warrunner', 'Void Spirit', 'Terrorblade', 'Vengeful Spirit']","<span class=""team__title-label"">Победа</span>",,39 : 9
141,PSG.LGD vs Team Sirius,1.11-6.95,-,1.09-6.55,08 Июля 11:06 2020,DPL-CDA Professional League Season 2,PSG.LGD,"['Somnus`M', 'old eLeVeN', 'Chalice', 'fy', 'xNova']",Team Sirius,"['天命', 'old chicken', 'Kamma', 'dolem', 'XCJ']","['Treant Protector', 'Vengeful Spirit', 'Elder Titan', 'Naga Siren', 'Queen of Pain', 'Kunkka', 'Puck']","['Shadow Demon', 'Earthshaker', 'Troll Warlord', 'Morphling', 'Rubick', 'Mirana', 'Shadow Fiend']","['Invoker', 'Batrider', 'Faceless Void', 'Snapfire', 'Ogre Magi']","['Mars', 'Ember Spirit', 'Anti-Mage', 'Venomancer', 'Phoenix']","<span class=""team__title-label"">Победа</span>",,38 : 25
142,PSG.LGD vs Team Sirius,1.11-6.95,-,1.09-6.55,08 Июля 11:06 2020,DPL-CDA Professional League Season 2,PSG.LGD,"['Somnus`M', 'old eLeVeN', 'Chalice', 'fy', 'xNova']",Team Sirius,"['天命', 'old chicken', 'Kamma', 'dolem', 'XCJ']","['Vengeful Spirit', 'Io', 'Puck', 'Viper', 'Void Spirit', 'Drow Ranger', 'Anti-Mage']","['Shadow Demon', 'Phoenix', 'Batrider', 'Naga Siren', 'Faceless Void', 'Troll Warlord', ""Nature's Prophet""]","['Queen of Pain', 'Bristleback', 'Phantom Lancer', 'Earthshaker', 'Disruptor']","['Clockwerk', 'Dragon Knight', 'Slark', 'Visage', 'Snapfire']","<span class=""team__title-label"">Победа</span>",,19 : 3
143,Invictus Gaming vs Royal Never Give Up,2.19-1.69,-,2.11-1.69,08 Июля 09:28 2020,OGA Dota PIT Season 2: China,Royal Never Give Up,"['杀人王', 'Monet', 'White丶Album_白学家', 'Flyby', 'FelixCiaoBa']",Invictus Gaming,"['flyfly', 'Emo', 'JT-', 'Kaka', 'Oli']","['Queen of Pain', 'Dragon Knight', 'Terrorblade', 'Faceless Void', 'Slardar', 'Beastmaster', 'Legion Commander']","['Viper', 'Mars', 'Lich', 'Oracle', 'Puck', 'Doom', 'Kunkka']","['Clockwerk', 'Anti-Mage', 'Lina', 'Venomancer', 'Mirana']","['Ursa', 'Ember Spirit', 'Lone Druid', 'Phoenix', 'Bane']","<span class=""team__title-label"">Победа</span>",,23 : 5
144,Invictus Gaming vs Royal Never Give Up,2.19-1.69,-,2.11-1.69,08 Июля 09:28 2020,OGA Dota PIT Season 2: China,Royal Never Give Up,"['杀人王', 'Monet', 'White丶Album_白学家', 'Flyby', 'FelixCiaoBa']",Invictus Gaming,"['flyfly', 'Emo', 'JT-', 'Kaka', 'Oli']","['Queen of Pain', 'Dragon Knight', 'Morphling', 'Arc Warden', 'Invoker', 'Void Spirit', 'Ember Spirit']","['Viper', 'Oracle', 'Phoenix', 'Puck', 'Disruptor', 'Lina', 'Leshrac']","['Witch Doctor', 'Terrorblade', 'Zeus', 'Mars', 'Shadow Demon']","['Phantom Lancer', 'Outworld Destroyer', 'Tidehunter', 'Mirana', 'Vengeful Spirit']",,"<span class=""team__title-label"">Победа</span>",25 : 29
145,Invictus Gaming vs Royal Never Give Up,2.19-1.69,-,2.11-1.69,08 Июля 09:28 2020,OGA Dota PIT Season 2: China,Royal Never Give Up,"['杀人王', 'Monet', 'White丶Album_白学家', 'Flyby', 'FelixCiaoBa']",Invictus Gaming,"['flyfly', 'Emo', 'JT-', 'Kaka', 'Oli']","['Queen of Pain', 'Dragon Knight', 'Morphling', 'Tidehunter', 'Naga Siren', 'Axe', 'Legion Commander']","['Viper', 'Anti-Mage', 'Terrorblade', 'Disruptor', 'Phantom Lancer', 'Broodmother', 'Templar Assassin']","['Bane', 'Wraith King', 'Lina', 'Mars', 'Phoenix']","['Faceless Void', 'Invoker', 'Vengeful Spirit', 'Mirana', 'Undying']","<span class=""team__title-label"">Победа</span>",,24 : 20
146,PSG.LGD vs Team Aster,1.24-4.15,-,1.24-3.79,07 Июля 14:07 2020,DPL-CDA Professional League Season 2,Team Aster,"['Sccc', 'CHYuan', 'Xxs', 'Borax', 'Fade']",PSG.LGD,"['Somnus`M', 'old eLeVeN', 'Chalice', 'fy', 'xNova']","['Vengeful Spirit', 'Earthshaker', 'Viper', 'Puck', 'Mirana', 'Doom', 'Legion Commander']","['Io', 'Phoenix', 'Batrider', 'Mars', 'Beastmaster', 'Anti-Mage', 'Naga Siren']","['Troll Warlord', 'Queen of Pain', 'Enigma', 'Void Spirit', 'Rubick']","['Tiny', ""Nature's Prophet"", 'Morphling', 'Shadow Demon', 'Earth Spirit']","<span class=""team__title-label"">Победа</span>",,43 : 31
